downtime_id,machine_id,machine_name,plant,shift,downtime_start,duration_minutes,reason_code,is_planned,cost_of_downtime_usd,reported_by,work_order_id
DT-000777,MCH-020,Quality Gate 1,Flint Plant,Night,2025-11-27 02:15:34,240,Scheduled Maintenance,False,1845.46,ds.lead@michiganauto.com,
DT-000778,MCH-001,Press Line A,Detroit Plant,Afternoon,2025-12-06 03:14:34,120,Setup & Changeover,False,782.95,analyst1@michiganauto.com,
DT-000779,MCH-016,Robotic Arm B,Detroit Plant,Night,2025-10-30 06:31:34,5,Mechanical Failure,False,4996.61,kwhite@michiganauto.com,
DT-000780,MCH-013,Stamping Press 1,Flint Plant,Morning,2025-11-22 00:32:34,60,Unknown,False,1367.57,kwhite@michiganauto.com,WO-19383
DT-000781,MCH-016,Robotic Arm B,Detroit Plant,Morning,2025-08-12 04:09:34,15,Tooling Change,False,4167.92,finance@michiganauto.com,WO-84110
DT-000782,MCH-001,Press Line A,Detroit Plant,Afternoon,2025-12-13 18:42:34,5,Unknown,True,1498.13,ds.lead@michiganauto.com,WO-20606
DT-000783,MCH-019,Inspection Station,Lansing Plant,Night,2025-07-07 04:18:34,5,Quality Hold,False,4754.95,ds.lead@michiganauto.com,WO-42019
DT-000784,MCH-014,Stamping Press 2,Lansing Plant,Night,2026-03-13 04:26:34,240,Scheduled Maintenance,True,4678.61,finance@michiganauto.com,WO-40489
DT-000785,MCH-002,Press Line B,Detroit Plant,Morning,2026-05-19 14:24:34,30,Operator Break,False,74.9,maint.mgr@michiganauto.com,WO-34095
DT-000786,MCH-018,Conveyor Belt 2,Lansing Plant,Afternoon,2025-08-07 12:30:34,30,Unknown,True,1652.02,hse.mgr@michiganauto.com,
DT-000787,MCH-005,Paint Booth Alpha,Flint Plant,Afternoon,2026-01-28 10:06:34,5,Mechanical Failure,False,373.37,analyst1@michiganauto.com,
DT-000788,MCH-010,CNC Mill 1,Flint Plant,Afternoon,2025-09-12 06:45:34,5,Setup & Changeover,False,1911.82,maint.mgr@michiganauto.com,WO-32133
DT-000789,MCH-006,Paint Booth Beta,Lansing Plant,Morning,2026-04-17 22:51:34,5,Unknown,True,314.06,analyst2@michiganauto.com,WO-29809
DT-000790,MCH-020,Quality Gate 1,Detroit Plant,Night,2026-04-11 17:45:34,120,Mechanical Failure,False,4456.78,hse.mgr@michiganauto.com,WO-14480
DT-000791,MCH-015,Robotic Arm A,Flint Plant,Morning,2026-05-09 22:24:34,30,Power Outage,False,3176.01,ops.lead@michiganauto.com,WO-69866
DT-000792,MCH-008,Assembly Line 2,Detroit Plant,Night,2025-09-08 00:34:34,5,Electrical Fault,False,2073.29,hse.mgr@michiganauto.com,
DT-000793,MCH-006,Paint Booth Beta,Detroit Plant,Morning,2025-11-20 00:27:34,15,Power Outage,False,2443.46,ops.lead@michiganauto.com,WO-95337
DT-000794,MCH-004,Welding Station 2,Lansing Plant,Afternoon,2026-01-20 06:24:34,60,Mechanical Failure,False,2539.2,exec.admin@michiganauto.com,WO-69853
DT-000795,MCH-017,Conveyor Belt 1,Flint Plant,Night,2026-02-13 07:33:34,30,Power Outage,False,3375.61,exec.admin@michiganauto.com,WO-18639
DT-000796,MCH-005,Paint Booth Alpha,Flint Plant,Afternoon,2026-01-30 11:21:34,120,Unknown,False,1429.03,finance@michiganauto.com,WO-13081
DT-000797,MCH-003,Welding Station 1,Detroit Plant,Afternoon,2026-05-17 21:02:34,5,Setup & Changeover,True,2566.65,finance@michiganauto.com,
DT-000798,MCH-006,Paint Booth Beta,Flint Plant,Afternoon,2025-12-04 23:22:34,15,Operator Break,False,2681.56,kwhite@michiganauto.com,WO-66186
DT-000799,MCH-005,Paint Booth Alpha,Flint Plant,Afternoon,2026-05-02 22:17:34,120,Unknown,True,3532.24,ops.lead@michiganauto.com,
DT-000800,MCH-004,Welding Station 2,Flint Plant,Morning,2026-04-17 14:22:34,120,Setup & Changeover,False,1561.17,exec.admin@michiganauto.com,WO-10067
DT-000801,MCH-006,Paint Booth Beta,Flint Plant,Morning,2025-06-21 08:23:34,5,Quality Hold,False,3168.66,maint.mgr@michiganauto.com,WO-45383
DT-000802,MCH-009,Assembly Line 3,Detroit Plant,Night,2025-08-10 14:17:34,15,Setup & Changeover,True,1132.3,ops.lead@michiganauto.com,WO-34254
DT-000803,MCH-018,Conveyor Belt 2,Detroit Plant,Night,2025-06-25 08:17:34,30,Setup & Changeover,True,105.19,exec.admin@michiganauto.com,WO-44096
DT-000804,MCH-014,Stamping Press 2,Flint Plant,Morning,2026-05-12 23:47:34,5,Tooling Change,False,1686.4,ops.lead@michiganauto.com,WO-78069
DT-000805,MCH-007,Assembly Line 1,Flint Plant,Morning,2026-01-03 06:30:34,60,Material Shortage,False,1071.31,finance@michiganauto.com,WO-42795
DT-000806,MCH-011,CNC Mill 2,Lansing Plant,Afternoon,2025-06-06 00:30:34,5,Setup & Changeover,False,2179.48,finance@michiganauto.com,WO-69326
DT-000807,MCH-004,Welding Station 2,Flint Plant,Morning,2025-11-28 11:57:34,5,Power Outage,False,1621.62,exec.admin@michiganauto.com,
DT-000808,MCH-006,Paint Booth Beta,Flint Plant,Night,2026-05-04 20:35:34,60,Electrical Fault,False,2698.84,kwhite@michiganauto.com,WO-48195
DT-000809,MCH-016,Robotic Arm B,Flint Plant,Morning,2025-10-15 18:23:34,15,Electrical Fault,False,4596.36,maint.mgr@michiganauto.com,
DT-000810,MCH-004,Welding Station 2,Detroit Plant,Morning,2026-02-26 12:19:34,15,Operator Break,False,4077.6,hse.mgr@michiganauto.com,WO-34013
DT-000811,MCH-007,Assembly Line 1,Detroit Plant,Morning,2026-03-09 08:39:34,15,Unknown,False,1412.05,ds.lead@michiganauto.com,WO-87016
DT-000812,MCH-011,CNC Mill 2,Detroit Plant,Afternoon,2025-08-31 19:49:34,30,Setup & Changeover,False,1778.88,ops.lead@michiganauto.com,
DT-000813,MCH-009,Assembly Line 3,Detroit Plant,Morning,2025-08-27 23:08:34,15,Mechanical Failure,True,2183.64,hse.mgr@michiganauto.com,WO-97308
DT-000814,MCH-019,Inspection Station,Lansing Plant,Night,2026-01-03 11:25:34,5,Scheduled Maintenance,True,1864.28,maint.mgr@michiganauto.com,
DT-000815,MCH-010,CNC Mill 1,Flint Plant,Morning,2025-10-07 19:57:34,15,Operator Break,True,1908.23,kwhite@michiganauto.com,WO-94730
DT-000816,MCH-016,Robotic Arm B,Flint Plant,Night,2026-01-12 22:11:34,60,Unknown,False,2085.36,exec.admin@michiganauto.com,
DT-000817,MCH-008,Assembly Line 2,Detroit Plant,Afternoon,2026-01-28 09:00:34,30,Tooling Change,True,2550.03,ds.lead@michiganauto.com,
DT-000818,MCH-016,Robotic Arm B,Flint Plant,Night,2026-03-08 18:28:34,15,Scheduled Maintenance,False,2170.86,analyst2@michiganauto.com,
DT-000819,MCH-012,CNC Mill 3,Lansing Plant,Afternoon,2025-08-05 12:06:34,15,Setup & Changeover,False,3353.43,kwhite@michiganauto.com,WO-70136
DT-000820,MCH-005,Paint Booth Alpha,Detroit Plant,Afternoon,2026-05-11 11:47:34,15,Tooling Change,False,4638.6,ops.lead@michiganauto.com,WO-80976
DT-000821,MCH-012,CNC Mill 3,Detroit Plant,Afternoon,2025-08-28 17:44:34,5,Unknown,False,245.37,hse.mgr@michiganauto.com,
DT-000822,MCH-004,Welding Station 2,Detroit Plant,Night,2025-07-22 00:19:34,15,Quality Hold,True,2307.45,kwhite@michiganauto.com,WO-62426
DT-000823,MCH-006,Paint Booth Beta,Flint Plant,Afternoon,2025-07-29 07:49:34,15,Power Outage,False,4138.82,kwhite@michiganauto.com,
DT-000824,MCH-005,Paint Booth Alpha,Flint Plant,Morning,2025-10-04 07:51:34,5,Unknown,False,2977.33,finance@michiganauto.com,
DT-000825,MCH-013,Stamping Press 1,Detroit Plant,Afternoon,2025-10-21 14:20:34,60,Material Shortage,False,3839.02,kwhite@michiganauto.com,
DT-000826,MCH-001,Press Line A,Detroit Plant,Night,2025-10-04 00:41:34,240,Power Outage,False,1603.75,ops.lead@michiganauto.com,
DT-000827,MCH-001,Press Line A,Lansing Plant,Afternoon,2025-10-01 01:31:34,60,Scheduled Maintenance,True,2843.39,analyst2@michiganauto.com,WO-28503
DT-000828,MCH-010,CNC Mill 1,Flint Plant,Night,2026-05-25 13:29:34,5,Scheduled Maintenance,False,908.1,analyst1@michiganauto.com,
DT-000829,MCH-009,Assembly Line 3,Detroit Plant,Night,2025-12-10 09:53:34,120,Power Outage,True,1682.19,hse.mgr@michiganauto.com,WO-88438
DT-000830,MCH-009,Assembly Line 3,Flint Plant,Morning,2026-04-03 15:44:34,60,Mechanical Failure,False,4351.44,ds.lead@michiganauto.com,
DT-000831,MCH-016,Robotic Arm B,Flint Plant,Morning,2026-01-17 04:54:34,15,Quality Hold,True,1955.37,ops.lead@michiganauto.com,
DT-000832,MCH-011,CNC Mill 2,Lansing Plant,Afternoon,2026-02-26 02:26:34,60,Quality Hold,False,3263.17,ds.lead@michiganauto.com,WO-53623
DT-000833,MCH-019,Inspection Station,Flint Plant,Night,2026-02-19 04:03:34,15,Tooling Change,True,3180.66,analyst2@michiganauto.com,WO-65391
DT-000834,MCH-019,Inspection Station,Lansing Plant,Afternoon,2025-10-31 03:43:34,30,Operator Break,False,1788.01,analyst1@michiganauto.com,
DT-000835,MCH-012,CNC Mill 3,Lansing Plant,Afternoon,2025-08-05 09:12:34,30,Quality Hold,False,4632.05,finance@michiganauto.com,WO-86169
DT-000836,MCH-006,Paint Booth Beta,Flint Plant,Night,2025-08-10 21:32:34,5,Mechanical Failure,False,2448.35,exec.admin@michiganauto.com,WO-12533
DT-000837,MCH-002,Press Line B,Flint Plant,Afternoon,2026-02-21 23:09:34,60,Operator Break,False,108.46,analyst1@michiganauto.com,WO-84255
DT-000838,MCH-008,Assembly Line 2,Lansing Plant,Night,2026-03-26 16:42:34,60,Mechanical Failure,False,2898.93,ops.lead@michiganauto.com,WO-15925
DT-000839,MCH-002,Press Line B,Detroit Plant,Morning,2026-02-17 19:53:34,15,Material Shortage,False,1179.84,exec.admin@michiganauto.com,WO-86326
DT-000840,MCH-017,Conveyor Belt 1,Detroit Plant,Morning,2025-06-04 19:15:34,60,Material Shortage,True,2321.85,analyst2@michiganauto.com,
DT-000841,MCH-007,Assembly Line 1,Detroit Plant,Morning,2025-07-11 23:58:34,15,Tooling Change,False,684.09,kwhite@michiganauto.com,
DT-000842,MCH-012,CNC Mill 3,Lansing Plant,Morning,2025-06-26 08:51:34,5,Operator Break,True,2708.15,analyst1@michiganauto.com,
DT-000843,MCH-007,Assembly Line 1,Lansing Plant,Morning,2026-04-13 07:53:34,5,Mechanical Failure,False,2728.24,kwhite@michiganauto.com,
DT-000844,MCH-018,Conveyor Belt 2,Detroit Plant,Night,2025-05-27 09:08:34,60,Material Shortage,False,2730.15,analyst2@michiganauto.com,
DT-000845,MCH-006,Paint Booth Beta,Lansing Plant,Night,2025-11-08 02:59:34,5,Tooling Change,False,112.28,exec.admin@michiganauto.com,WO-50847
DT-000846,MCH-002,Press Line B,Flint Plant,Morning,2026-01-03 13:34:34,60,Electrical Fault,True,4884.2,hse.mgr@michiganauto.com,
DT-000847,MCH-010,CNC Mill 1,Lansing Plant,Night,2026-04-23 03:54:34,60,Setup & Changeover,False,3368.45,analyst1@michiganauto.com,WO-56071
DT-000848,MCH-008,Assembly Line 2,Lansing Plant,Night,2026-05-23 17:55:34,5,Power Outage,False,3397.9,analyst2@michiganauto.com,WO-84018
DT-000849,MCH-007,Assembly Line 1,Detroit Plant,Afternoon,2025-07-27 23:36:34,30,Material Shortage,False,2657.13,kwhite@michiganauto.com,WO-60614
DT-000850,MCH-008,Assembly Line 2,Flint Plant,Night,2025-10-02 19:07:34,120,Unknown,True,3063.78,analyst2@michiganauto.com,WO-82705
DT-000851,MCH-017,Conveyor Belt 1,Detroit Plant,Morning,2025-06-05 08:18:34,30,Electrical Fault,False,1073.3,kwhite@michiganauto.com,
DT-000852,MCH-001,Press Line A,Flint Plant,Afternoon,2025-12-18 00:38:34,5,Material Shortage,False,1387.78,hse.mgr@michiganauto.com,WO-27836
DT-000853,MCH-006,Paint Booth Beta,Lansing Plant,Morning,2026-02-18 22:57:34,5,Unknown,True,4242.32,ds.lead@michiganauto.com,WO-32680
DT-000854,MCH-018,Conveyor Belt 2,Detroit Plant,Night,2026-05-03 10:18:34,15,Tooling Change,False,4906.75,finance@michiganauto.com,WO-26651
DT-000855,MCH-020,Quality Gate 1,Detroit Plant,Morning,2025-11-17 15:30:34,60,Power Outage,False,3713.19,hse.mgr@michiganauto.com,
DT-000856,MCH-013,Stamping Press 1,Detroit Plant,Morning,2025-06-08 10:19:34,15,Unknown,False,3068.87,analyst2@michiganauto.com,
DT-000857,MCH-015,Robotic Arm A,Detroit Plant,Morning,2026-05-04 03:31:34,60,Electrical Fault,False,4136.07,hse.mgr@michiganauto.com,WO-97343
DT-000858,MCH-001,Press Line A,Lansing Plant,Afternoon,2026-03-04 21:22:34,5,Electrical Fault,False,3789.41,finance@michiganauto.com,WO-78227
DT-000859,MCH-005,Paint Booth Alpha,Flint Plant,Night,2026-05-23 01:07:34,60,Operator Break,False,1092.44,ds.lead@michiganauto.com,WO-84554
DT-000860,MCH-016,Robotic Arm B,Detroit Plant,Night,2025-10-11 23:39:34,15,Material Shortage,True,3064.14,ops.lead@michiganauto.com,
DT-000861,MCH-005,Paint Booth Alpha,Flint Plant,Afternoon,2025-07-19 14:29:34,15,Material Shortage,False,1757.02,exec.admin@michiganauto.com,WO-26062
DT-000862,MCH-018,Conveyor Belt 2,Lansing Plant,Morning,2025-06-24 05:34:34,15,Quality Hold,True,822.6,exec.admin@michiganauto.com,
DT-000863,MCH-018,Conveyor Belt 2,Detroit Plant,Afternoon,2025-09-07 03:44:34,120,Power Outage,True,3198.56,hse.mgr@michiganauto.com,WO-71239
DT-000864,MCH-011,CNC Mill 2,Flint Plant,Night,2025-07-28 21:04:34,5,Material Shortage,True,728.06,maint.mgr@michiganauto.com,WO-36615
DT-000865,MCH-004,Welding Station 2,Flint Plant,Morning,2025-07-14 21:12:34,5,Operator Break,False,3031.5,analyst1@michiganauto.com,WO-31083
DT-000866,MCH-013,Stamping Press 1,Flint Plant,Afternoon,2025-06-15 03:54:34,15,Mechanical Failure,False,3448.82,kwhite@michiganauto.com,
DT-000867,MCH-012,CNC Mill 3,Flint Plant,Morning,2026-03-08 20:06:34,60,Setup & Changeover,True,1936.84,ops.lead@michiganauto.com,WO-29867
DT-000868,MCH-012,CNC Mill 3,Lansing Plant,Afternoon,2025-09-09 13:52:34,5,Electrical Fault,True,960.48,maint.mgr@michiganauto.com,
DT-000869,MCH-008,Assembly Line 2,Lansing Plant,Afternoon,2025-06-12 07:25:34,5,Electrical Fault,False,4427.5,analyst2@michiganauto.com,WO-22480
DT-000870,MCH-011,CNC Mill 2,Lansing Plant,Afternoon,2026-02-08 14:23:34,15,Quality Hold,False,3049.03,exec.admin@michiganauto.com,
DT-000871,MCH-007,Assembly Line 1,Detroit Plant,Night,2026-05-24 09:44:34,60,Electrical Fault,False,913.09,maint.mgr@michiganauto.com,WO-10553
DT-000872,MCH-005,Paint Booth Alpha,Lansing Plant,Afternoon,2025-05-28 20:21:34,30,Quality Hold,False,3731.36,ops.lead@michiganauto.com,WO-35109
DT-000873,MCH-017,Conveyor Belt 1,Lansing Plant,Afternoon,2025-11-07 07:43:34,15,Unknown,False,1410.17,analyst2@michiganauto.com,WO-15349
DT-000874,MCH-003,Welding Station 1,Detroit Plant,Afternoon,2025-10-24 13:27:34,30,Power Outage,False,4690.12,analyst2@michiganauto.com,WO-37483
DT-000875,MCH-014,Stamping Press 2,Lansing Plant,Morning,2026-04-06 23:42:34,30,Tooling Change,True,53.88,ds.lead@michiganauto.com,
DT-000876,MCH-020,Quality Gate 1,Lansing Plant,Night,2026-05-08 04:22:34,30,Setup & Changeover,True,418.88,ds.lead@michiganauto.com,WO-95772
DT-000877,MCH-011,CNC Mill 2,Detroit Plant,Afternoon,2025-10-09 07:38:34,15,Power Outage,False,3226.09,exec.admin@michiganauto.com,
DT-000878,MCH-013,Stamping Press 1,Flint Plant,Morning,2026-04-01 19:26:34,5,Mechanical Failure,True,3785.1,hse.mgr@michiganauto.com,
DT-000879,MCH-009,Assembly Line 3,Flint Plant,Morning,2026-02-02 01:18:34,30,Electrical Fault,False,2359.16,exec.admin@michiganauto.com,WO-91000
DT-000880,MCH-011,CNC Mill 2,Flint Plant,Night,2026-02-15 13:19:34,5,Material Shortage,False,3994.1,analyst1@michiganauto.com,
DT-000881,MCH-007,Assembly Line 1,Flint Plant,Night,2025-08-12 18:37:34,60,Electrical Fault,False,754.66,hse.mgr@michiganauto.com,WO-89249
DT-000882,MCH-019,Inspection Station,Detroit Plant,Night,2025-08-14 17:42:34,30,Tooling Change,False,3086.69,kwhite@michiganauto.com,WO-36689
DT-000883,MCH-004,Welding Station 2,Flint Plant,Afternoon,2025-11-26 15:19:34,30,Scheduled Maintenance,False,2131.41,ops.lead@michiganauto.com,
DT-000884,MCH-010,CNC Mill 1,Lansing Plant,Morning,2025-08-22 18:18:34,30,Unknown,True,1915.88,analyst2@michiganauto.com,
DT-000885,MCH-013,Stamping Press 1,Lansing Plant,Afternoon,2025-06-12 03:53:34,5,Setup & Changeover,False,172.64,exec.admin@michiganauto.com,WO-13357
DT-000886,MCH-005,Paint Booth Alpha,Lansing Plant,Morning,2026-02-10 21:16:34,60,Electrical Fault,False,1387.54,hse.mgr@michiganauto.com,WO-26261
DT-000887,MCH-007,Assembly Line 1,Detroit Plant,Afternoon,2025-09-20 10:30:34,60,Mechanical Failure,False,4535.75,ds.lead@michiganauto.com,
DT-000888,MCH-015,Robotic Arm A,Flint Plant,Afternoon,2025-10-05 09:34:34,30,Electrical Fault,False,2986.8,maint.mgr@michiganauto.com,WO-22832
DT-000889,MCH-001,Press Line A,Lansing Plant,Afternoon,2025-08-11 13:50:34,60,Setup & Changeover,True,3712.72,ds.lead@michiganauto.com,
DT-000890,MCH-006,Paint Booth Beta,Lansing Plant,Morning,2026-01-18 16:16:34,15,Scheduled Maintenance,True,1753.21,maint.mgr@michiganauto.com,
DT-000891,MCH-008,Assembly Line 2,Detroit Plant,Night,2025-06-29 14:25:34,15,Unknown,False,4504.53,analyst1@michiganauto.com,WO-54843
DT-000892,MCH-008,Assembly Line 2,Detroit Plant,Afternoon,2025-12-26 01:31:34,5,Quality Hold,False,2905.92,kwhite@michiganauto.com,WO-33029
DT-000893,MCH-020,Quality Gate 1,Flint Plant,Morning,2026-01-16 03:04:34,30,Scheduled Maintenance,False,377.16,exec.admin@michiganauto.com,WO-74349
DT-000894,MCH-014,Stamping Press 2,Detroit Plant,Morning,2026-02-26 19:59:34,120,Electrical Fault,False,789.34,analyst1@michiganauto.com,
DT-000895,MCH-020,Quality Gate 1,Detroit Plant,Afternoon,2025-06-10 08:39:34,120,Mechanical Failure,False,4916.13,analyst2@michiganauto.com,
DT-000896,MCH-007,Assembly Line 1,Flint Plant,Morning,2025-09-27 00:47:34,30,Quality Hold,True,4267.82,kwhite@michiganauto.com,
DT-000897,MCH-017,Conveyor Belt 1,Lansing Plant,Afternoon,2025-08-13 09:03:34,5,Scheduled Maintenance,False,2102.28,analyst1@michiganauto.com,WO-59009
DT-000898,MCH-006,Paint Booth Beta,Flint Plant,Afternoon,2025-10-08 17:28:34,5,Tooling Change,False,4621.76,ds.lead@michiganauto.com,
DT-000899,MCH-012,CNC Mill 3,Detroit Plant,Afternoon,2025-07-27 16:03:34,60,Unknown,False,4373.96,analyst1@michiganauto.com,WO-23722
DT-000900,MCH-004,Welding Station 2,Detroit Plant,Afternoon,2025-11-16 06:07:34,30,Material Shortage,True,3669.94,hse.mgr@michiganauto.com,WO-28459
DT-000901,MCH-010,CNC Mill 1,Lansing Plant,Afternoon,2025-09-28 07:23:34,60,Setup & Changeover,False,4660.88,ops.lead@michiganauto.com,
DT-000902,MCH-014,Stamping Press 2,Lansing Plant,Morning,2025-12-20 13:00:34,5,Material Shortage,False,3218.32,hse.mgr@michiganauto.com,WO-60404
DT-000903,MCH-009,Assembly Line 3,Flint Plant,Night,2025-07-06 17:30:34,5,Power Outage,False,4864.74,maint.mgr@michiganauto.com,WO-85957
DT-000904,MCH-016,Robotic Arm B,Detroit Plant,Morning,2025-10-11 03:36:34,5,Power Outage,False,4248.15,analyst1@michiganauto.com,WO-66460
DT-000905,MCH-010,CNC Mill 1,Lansing Plant,Night,2025-10-27 09:25:34,30,Quality Hold,False,976.66,hse.mgr@michiganauto.com,WO-12468
DT-000906,MCH-019,Inspection Station,Lansing Plant,Night,2025-11-16 05:58:34,120,Tooling Change,True,1534.0,ds.lead@michiganauto.com,
DT-000907,MCH-013,Stamping Press 1,Flint Plant,Morning,2026-04-06 17:11:34,240,Operator Break,False,2034.72,maint.mgr@michiganauto.com,
DT-000908,MCH-020,Quality Gate 1,Detroit Plant,Afternoon,2025-07-11 09:26:34,5,Mechanical Failure,False,204.85,exec.admin@michiganauto.com,
DT-000909,MCH-014,Stamping Press 2,Lansing Plant,Morning,2026-01-09 07:24:34,5,Quality Hold,False,3263.0,ops.lead@michiganauto.com,WO-70265
DT-000910,MCH-015,Robotic Arm A,Detroit Plant,Night,2025-12-30 10:11:34,15,Scheduled Maintenance,False,1695.23,ops.lead@michiganauto.com,WO-21905
DT-000911,MCH-014,Stamping Press 2,Lansing Plant,Night,2025-12-04 09:55:34,15,Power Outage,True,3481.54,analyst1@michiganauto.com,WO-93764
DT-000912,MCH-012,CNC Mill 3,Lansing Plant,Morning,2026-02-20 06:31:34,30,Setup & Changeover,False,2767.93,maint.mgr@michiganauto.com,
DT-000913,MCH-001,Press Line A,Detroit Plant,Morning,2025-06-06 10:37:34,120,Unknown,False,3912.55,ds.lead@michiganauto.com,
DT-000914,MCH-002,Press Line B,Lansing Plant,Night,2025-09-30 09:08:34,15,Setup & Changeover,False,3808.18,maint.mgr@michiganauto.com,WO-34650
DT-000915,MCH-004,Welding Station 2,Flint Plant,Morning,2026-05-10 08:22:34,240,Unknown,False,3046.6,hse.mgr@michiganauto.com,WO-17121
DT-000916,MCH-018,Conveyor Belt 2,Detroit Plant,Night,2026-05-02 12:58:34,5,Unknown,False,810.27,ops.lead@michiganauto.com,WO-75615
DT-000917,MCH-007,Assembly Line 1,Flint Plant,Night,2025-10-29 20:05:34,30,Tooling Change,False,2049.81,ds.lead@michiganauto.com,
DT-000918,MCH-005,Paint Booth Alpha,Lansing Plant,Night,2026-03-01 21:05:34,240,Quality Hold,True,3044.69,finance@michiganauto.com,
DT-000919,MCH-005,Paint Booth Alpha,Flint Plant,Afternoon,2025-07-09 02:18:34,15,Tooling Change,False,3680.66,ops.lead@michiganauto.com,
DT-000920,MCH-013,Stamping Press 1,Lansing Plant,Night,2025-08-05 16:41:34,15,Mechanical Failure,True,4536.69,analyst1@michiganauto.com,WO-97614
DT-000921,MCH-017,Conveyor Belt 1,Lansing Plant,Morning,2025-12-31 17:35:34,5,Scheduled Maintenance,True,1251.4,kwhite@michiganauto.com,WO-64681
DT-000922,MCH-001,Press Line A,Detroit Plant,Morning,2026-02-25 20:47:34,120,Power Outage,False,3134.58,finance@michiganauto.com,WO-54961
DT-000923,MCH-018,Conveyor Belt 2,Detroit Plant,Night,2025-12-22 04:27:34,15,Quality Hold,False,1993.52,ds.lead@michiganauto.com,WO-76677
DT-000924,MCH-012,CNC Mill 3,Flint Plant,Morning,2026-05-18 23:44:34,30,Electrical Fault,False,2029.05,analyst1@michiganauto.com,WO-79743
DT-000925,MCH-018,Conveyor Belt 2,Lansing Plant,Night,2025-08-27 00:42:34,15,Mechanical Failure,False,2794.46,ds.lead@michiganauto.com,WO-26422
DT-000926,MCH-014,Stamping Press 2,Flint Plant,Afternoon,2026-01-09 18:25:34,15,Setup & Changeover,True,933.56,ds.lead@michiganauto.com,
DT-000927,MCH-017,Conveyor Belt 1,Lansing Plant,Morning,2025-12-27 04:40:34,30,Tooling Change,False,664.24,ops.lead@michiganauto.com,
DT-000928,MCH-019,Inspection Station,Detroit Plant,Night,2026-01-30 02:35:34,15,Scheduled Maintenance,False,820.78,maint.mgr@michiganauto.com,
