refresh_id,dataset_id,dataset_name,workspace_id,workspace_name,refresh_type,triggered_by,start_datetime,end_datetime,duration_minutes,status,rows_processed,error_code,error_message,refresh_mode
REF-00750,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Manual,Schedule,2026-02-25 02:33:34,2026-02-25 03:19:34,46,Success,207772,,,Incremental
REF-00751,DS-013,Dev - FAR Test,WS-008,Michigan Auto - Dev,OnDemand,Schedule,2026-05-25 16:33:34,2026-05-25 17:13:34,40,Success,1958565,,,Full
REF-00752,DS-013,Dev - FAR Test,WS-008,Michigan Auto - Dev,Scheduled,Schedule,2026-04-25 18:33:34,2026-04-25 19:21:34,48,Success,1393154,,,Full
REF-00753,DS-013,Dev - FAR Test,WS-008,Michigan Auto - Dev,Scheduled,Schedule,2026-03-26 20:33:34,2026-03-26 20:38:34,5,Success,1386094,,,Incremental
REF-00754,DS-013,Dev - FAR Test,WS-008,Michigan Auto - Dev,Scheduled,Schedule,2026-02-24 18:33:34,2026-02-24 19:27:34,54,Success,1359819,,,Incremental
REF-00755,DS-015,Dev - Maintenance Test,WS-008,Michigan Auto - Dev,Scheduled,Schedule,2026-05-25 16:33:34,2026-05-25 17:00:34,27,Success,204093,,,Incremental
REF-00756,DS-015,Dev - Maintenance Test,WS-008,Michigan Auto - Dev,Scheduled,Schedule,2026-04-25 15:33:34,2026-04-25 15:46:34,13,Success,824749,,,Incremental
REF-00757,DS-015,Dev - Maintenance Test,WS-008,Michigan Auto - Dev,Scheduled,User,2026-03-26 16:33:34,2026-03-26 16:37:34,4,Failed,0,CAPACITY_LIMIT,Authentication failed for data source,Incremental
REF-00758,DS-015,Dev - Maintenance Test,WS-008,Michigan Auto - Dev,Scheduled,User,2026-02-24 18:33:34,2026-02-24 19:08:34,35,Success,429160,,,Incremental
REF-00759,DS-016,UAT - FAR,WS-009,Michigan Auto - UAT,Scheduled,Schedule,2026-05-25 16:33:34,2026-05-25 16:41:34,8,Success,1596475,,,Full
REF-00760,DS-016,UAT - FAR,WS-009,Michigan Auto - UAT,OnDemand,Schedule,2026-04-25 15:33:34,2026-04-25 15:57:34,24,Warning,0,AUTH_FAIL,Schema change detected in source,Incremental
REF-00761,DS-016,UAT - FAR,WS-009,Michigan Auto - UAT,Scheduled,Schedule,2026-03-26 13:33:34,2026-03-26 14:09:34,36,Success,186098,,,Incremental
REF-00762,DS-017,UAT - 8:15,WS-009,Michigan Auto - UAT,Manual,Schedule,2026-05-25 16:33:34,2026-05-25 16:44:34,11,Success,1445110,,,Incremental
REF-00763,DS-017,UAT - 8:15,WS-009,Michigan Auto - UAT,Manual,Schedule,2026-04-25 16:33:34,2026-04-25 17:11:34,38,Success,170500,,,Incremental
REF-00764,DS-017,UAT - 8:15,WS-009,Michigan Auto - UAT,Scheduled,Schedule,2026-03-26 15:33:34,2026-03-26 16:22:34,49,Warning,0,TIMEOUT,Connection timeout after 300s,Incremental
REF-00765,DS-017,UAT - 8:15,WS-009,Michigan Auto - UAT,Scheduled,Schedule,2026-02-24 17:33:34,2026-02-24 18:05:34,32,Success,386548,,,Full
REF-00766,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-05-25 16:33:34,2026-05-25 16:55:34,22,Success,668393,,,Incremental
REF-00767,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Manual,Schedule,2026-05-24 14:33:34,2026-05-24 14:57:34,24,Success,1935420,,,Full
REF-00768,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-05-23 12:33:34,2026-05-23 13:19:34,46,Success,232991,,,Incremental
REF-00769,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,User,2026-05-22 14:33:34,2026-05-22 15:06:34,33,Success,975031,,,Incremental
REF-00770,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-05-21 12:33:34,2026-05-21 12:55:34,22,Success,1307087,,,Incremental
REF-00771,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-05-20 11:33:34,2026-05-20 11:41:34,8,Success,272331,,,Incremental
REF-00772,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-05-19 12:33:34,2026-05-19 12:49:34,16,Success,1018975,,,Incremental
REF-00773,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-05-18 10:33:34,2026-05-18 10:55:34,22,Success,1624222,,,Full
REF-00774,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-05-17 11:33:34,2026-05-17 12:23:34,50,Success,1483455,,,Full
REF-00775,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-05-16 10:33:34,2026-05-16 10:48:34,15,Success,628306,,,Full
REF-00776,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,OnDemand,Schedule,2026-05-15 12:33:34,2026-05-15 13:03:34,30,Warning,0,SCHEMA_CHANGE,Authentication failed for data source,Incremental
REF-00777,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-05-14 12:33:34,2026-05-14 12:37:34,4,Failed,0,CAPACITY_LIMIT,Capacity limit exceeded,Incremental
REF-00778,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-05-13 13:33:34,2026-05-13 14:09:34,36,Success,49887,,,Full
REF-00779,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-05-12 12:33:34,2026-05-12 12:43:34,10,Success,1047647,,,Incremental
REF-00780,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-05-11 11:33:34,2026-05-11 11:35:34,2,Failed,0,AUTH_FAIL,Authentication failed for data source,Incremental
REF-00781,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,User,2026-05-10 09:33:34,2026-05-10 10:21:34,48,Success,1387741,,,Incremental
REF-00782,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-05-09 08:33:34,2026-05-09 09:19:34,46,Success,1378392,,,Incremental
REF-00783,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-05-08 09:33:34,2026-05-08 09:54:34,21,Success,1458497,,,Full
REF-00784,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,User,2026-05-07 10:33:34,2026-05-07 11:07:34,34,Success,221610,,,Incremental
REF-00785,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-05-06 11:33:34,2026-05-06 11:39:34,6,Success,48022,,,Incremental
REF-00786,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-05-05 12:33:34,2026-05-05 13:08:34,35,Success,77045,,,Full
REF-00787,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,OnDemand,Schedule,2026-05-04 13:33:34,2026-05-04 14:07:34,34,Success,550692,,,Incremental
REF-00788,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-05-03 11:33:34,2026-05-03 11:45:34,12,Success,1799726,,,Incremental
REF-00789,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-05-02 13:33:34,2026-05-02 14:04:34,31,Success,1685596,,,Full
REF-00790,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Manual,Schedule,2026-05-01 15:33:34,2026-05-01 16:15:34,42,Success,1650300,,,Incremental
REF-00791,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Manual,User,2026-04-30 13:33:34,2026-04-30 13:43:34,10,Warning,0,TIMEOUT,Connection timeout after 300s,Incremental
REF-00792,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-29 11:33:34,2026-04-29 11:42:34,9,Success,333581,,,Full
REF-00793,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-28 12:33:34,2026-04-28 13:02:34,29,Success,1623169,,,Incremental
REF-00794,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-27 12:33:34,2026-04-27 12:46:34,13,Success,188748,,,Incremental
REF-00795,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-26 13:33:34,2026-04-26 14:24:34,51,Success,1120757,,,Incremental
REF-00796,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-25 12:33:34,2026-04-25 13:05:34,32,Success,1797592,,,Incremental
REF-00797,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-24 11:33:34,2026-04-24 12:21:34,48,Success,1700822,,,Incremental
REF-00798,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-23 10:33:34,2026-04-23 10:46:34,13,Success,920315,,,Incremental
REF-00799,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,OnDemand,Schedule,2026-04-22 11:33:34,2026-04-22 11:39:34,6,Success,1334577,,,Incremental
REF-00800,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-21 11:33:34,2026-04-21 12:19:34,46,Success,1479663,,,Incremental
REF-00801,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-20 11:33:34,2026-04-20 11:35:34,2,Failed,0,TIMEOUT,Authentication failed for data source,Incremental
REF-00802,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-19 10:33:34,2026-04-19 11:27:34,54,Success,1649056,,,Incremental
REF-00803,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-18 12:33:34,2026-04-18 12:37:34,4,Failed,0,TIMEOUT,Capacity limit exceeded,Full
REF-00804,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-17 14:33:34,2026-04-17 14:55:34,22,Success,1103320,,,Full
REF-00805,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-16 12:33:34,2026-04-16 12:51:34,18,Success,1755310,,,Incremental
REF-00806,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-15 14:33:34,2026-04-15 14:59:34,26,Success,554748,,,Full
REF-00807,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-14 16:33:34,2026-04-14 17:12:34,39,Success,1555304,,,Full
REF-00808,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-13 14:33:34,2026-04-13 15:16:34,43,Success,1405697,,,Incremental
REF-00809,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-12 14:33:34,2026-04-12 15:28:34,55,Success,1509158,,,Incremental
REF-00810,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-11 15:33:34,2026-04-11 16:13:34,40,Warning,0,AUTH_FAIL,Connection timeout after 300s,Incremental
REF-00811,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-10 14:33:34,2026-04-10 15:03:34,30,Success,1873339,,,Full
REF-00812,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,User,2026-04-09 12:33:34,2026-04-09 13:11:34,38,Success,1098306,,,Incremental
REF-00813,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Manual,Schedule,2026-04-08 11:33:34,2026-04-08 12:20:34,47,Success,1962523,,,Incremental
REF-00814,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,API,2026-04-07 12:33:34,2026-04-07 13:07:34,34,Success,1501390,,,Incremental
REF-00815,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-06 10:33:34,2026-04-06 11:05:34,32,Success,1002698,,,Incremental
REF-00816,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-05 12:33:34,2026-04-05 13:02:34,29,Success,241391,,,Full
REF-00817,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-04 13:33:34,2026-04-04 13:36:34,3,Failed,0,SCHEMA_CHANGE,Connection timeout after 300s,Incremental
REF-00818,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-03 15:33:34,2026-04-03 15:55:34,22,Success,1874488,,,Incremental
REF-00819,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Manual,Schedule,2026-04-02 17:33:34,2026-04-02 17:34:34,1,Failed,0,AUTH_FAIL,Authentication failed for data source,Incremental
REF-00820,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-04-01 16:33:34,2026-04-01 17:22:34,49,Success,1758360,,,Incremental
REF-00821,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-31 15:33:34,2026-03-31 16:18:34,45,Success,951777,,,Full
REF-00822,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-30 13:33:34,2026-03-30 14:02:34,29,Success,822090,,,Incremental
REF-00823,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Manual,Schedule,2026-03-29 12:33:34,2026-03-29 13:17:34,44,Success,195660,,,Incremental
REF-00824,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-28 12:33:34,2026-03-28 12:43:34,10,Success,1360385,,,Incremental
REF-00825,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-27 10:33:34,2026-03-27 11:12:34,39,Success,1104197,,,Incremental
REF-00826,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,OnDemand,Schedule,2026-03-26 12:33:34,2026-03-26 13:10:34,37,Success,386949,,,Full
REF-00827,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-25 10:33:34,2026-03-25 11:27:34,54,Success,1128922,,,Full
REF-00828,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-24 12:33:34,2026-03-24 12:47:34,14,Success,880184,,,Incremental
REF-00829,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-23 14:33:34,2026-03-23 15:10:34,37,Success,362648,,,Incremental
REF-00830,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-22 15:33:34,2026-03-22 16:02:34,29,Success,1433145,,,Incremental
REF-00831,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-21 17:33:34,2026-03-21 17:55:34,22,Success,827762,,,Incremental
REF-00832,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-20 17:33:34,2026-03-20 18:28:34,55,Success,1896391,,,Incremental
REF-00833,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,User,2026-03-19 15:33:34,2026-03-19 16:08:34,35,Success,1587876,,,Full
REF-00834,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-18 15:33:34,2026-03-18 16:02:34,29,Success,147275,,,Full
REF-00835,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-17 17:33:34,2026-03-17 18:13:34,40,Success,1425781,,,Incremental
REF-00836,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-16 18:33:34,2026-03-16 19:02:34,29,Success,945292,,,Full
REF-00837,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,API,2026-03-15 19:33:34,2026-03-15 19:46:34,13,Success,1650022,,,Incremental
REF-00838,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-14 17:33:34,2026-03-14 17:36:34,3,Success,1714237,,,Full
REF-00839,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-13 18:33:34,2026-03-13 18:36:34,3,Failed,0,TIMEOUT,Connection timeout after 300s,Incremental
REF-00840,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-12 16:33:34,2026-03-12 16:54:34,21,Success,105388,,,Full
REF-00841,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-11 18:33:34,2026-03-11 18:43:34,10,Success,1751680,,,Full
REF-00842,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-10 17:33:34,2026-03-10 18:08:34,35,Success,1692034,,,Incremental
REF-00843,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-09 17:33:34,2026-03-09 18:21:34,48,Success,959418,,,Incremental
REF-00844,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-08 18:33:34,2026-03-08 19:14:34,41,Success,698824,,,Incremental
REF-00845,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-07 20:33:34,2026-03-07 20:36:34,3,Success,1900467,,,Incremental
REF-00846,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-06 19:33:34,2026-03-06 20:10:34,37,Success,180181,,,Full
REF-00847,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-05 21:33:34,2026-03-05 22:28:34,55,Success,1418474,,,Incremental
REF-00848,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-04 20:33:34,2026-03-04 20:58:34,25,Success,821075,,,Incremental
REF-00849,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-03 22:33:34,2026-03-03 22:35:34,2,Failed,0,TIMEOUT,Connection timeout after 300s,Incremental
REF-00850,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-02 22:33:34,2026-03-02 23:28:34,55,Success,1296482,,,Full
REF-00851,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-03-01 21:33:34,2026-03-01 21:38:34,5,Success,598788,,,Incremental
REF-00852,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,User,2026-02-28 23:33:34,2026-03-01 00:28:34,55,Success,1348897,,,Incremental
REF-00853,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-02-27 22:33:34,2026-02-27 22:48:34,15,Success,1393781,,,Incremental
REF-00854,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,User,2026-02-26 23:33:34,2026-02-27 00:23:34,50,Success,146418,,,Incremental
REF-00855,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Scheduled,Schedule,2026-02-25 21:33:34,2026-02-25 21:53:34,20,Success,412341,,,Incremental
REF-00856,DS-018,Inventory & Parts,WS-004,Michigan Auto - Maintenance,Manual,Schedule,2026-02-24 19:33:34,2026-02-24 20:19:34,46,Success,1184648,,,Incremental
REF-00857,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-25 16:33:34,2026-05-25 16:56:34,23,Success,917119,,,Full
REF-00858,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,User,2026-05-24 14:33:34,2026-05-24 14:59:34,26,Success,1094766,,,Full
REF-00859,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-23 14:33:34,2026-05-23 15:10:34,37,Success,951330,,,Incremental
REF-00860,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,OnDemand,Schedule,2026-05-22 12:33:34,2026-05-22 13:23:34,50,Success,483176,,,Full
REF-00861,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-21 13:33:34,2026-05-21 13:57:34,24,Success,661807,,,Full
REF-00862,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-20 12:33:34,2026-05-20 13:13:34,40,Success,1681893,,,Full
REF-00863,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-19 14:33:34,2026-05-19 14:57:34,24,Success,1755915,,,Incremental
REF-00864,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-18 16:33:34,2026-05-18 17:15:34,42,Success,929662,,,Incremental
REF-00865,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-17 18:33:34,2026-05-17 18:38:34,5,Success,801454,,,Full
REF-00866,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-16 19:33:34,2026-05-16 19:34:34,1,Failed,0,TIMEOUT,Authentication failed for data source,Incremental
REF-00867,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-15 19:33:34,2026-05-15 20:01:34,28,Success,210970,,,Incremental
REF-00868,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,User,2026-05-14 17:33:34,2026-05-14 17:37:34,4,Failed,0,AUTH_FAIL,Connection timeout after 300s,Incremental
REF-00869,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-13 19:33:34,2026-05-13 19:57:34,24,Success,1242733,,,Incremental
REF-00870,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-12 21:33:34,2026-05-12 21:48:34,15,Success,1906601,,,Full
REF-00871,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-11 20:33:34,2026-05-11 21:15:34,42,Success,942444,,,Full
REF-00872,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,OnDemand,Schedule,2026-05-10 21:33:34,2026-05-10 22:03:34,30,Success,1086102,,,Incremental
REF-00873,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-09 19:33:34,2026-05-09 19:45:34,12,Success,994662,,,Incremental
REF-00874,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-08 21:33:34,2026-05-08 22:18:34,45,Success,1432498,,,Incremental
REF-00875,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-07 19:33:34,2026-05-07 20:03:34,30,Success,731034,,,Incremental
REF-00876,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,API,2026-05-06 21:33:34,2026-05-06 22:18:34,45,Success,1007667,,,Incremental
REF-00877,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-05 21:33:34,2026-05-05 22:12:34,39,Success,713931,,,Full
REF-00878,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-04 20:33:34,2026-05-04 20:38:34,5,Success,1050042,,,Full
REF-00879,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-03 21:33:34,2026-05-03 21:49:34,16,Success,511259,,,Incremental
REF-00880,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,OnDemand,Schedule,2026-05-02 20:33:34,2026-05-02 20:47:34,14,Success,1742424,,,Full
REF-00881,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-01 22:33:34,2026-05-01 22:45:34,12,Success,619382,,,Incremental
REF-00882,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-30 22:33:34,2026-04-30 22:48:34,15,Success,424869,,,Full
REF-00883,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-29 23:33:34,2026-04-30 00:11:34,38,Success,525824,,,Incremental
REF-00884,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-29 01:33:34,2026-04-29 01:44:34,11,Warning,0,TIMEOUT,Capacity limit exceeded,Incremental
REF-00885,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-28 02:33:34,2026-04-28 02:59:34,26,Success,1396026,,,Incremental
REF-00886,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,User,2026-04-27 00:33:34,2026-04-27 01:21:34,48,Success,147106,,,Full
REF-00887,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-26 01:33:34,2026-04-26 02:00:34,27,Success,1466165,,,Incremental
REF-00888,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,User,2026-04-25 02:33:34,2026-04-25 03:24:34,51,Success,1301904,,,Full
REF-00889,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,User,2026-04-24 03:33:34,2026-04-24 03:39:34,6,Success,1330071,,,Incremental
REF-00890,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-23 01:33:34,2026-04-23 01:49:34,16,Success,1535255,,,Incremental
REF-00891,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Manual,Schedule,2026-04-22 03:33:34,2026-04-22 04:00:34,27,Success,1585607,,,Incremental
REF-00892,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-21 01:33:34,2026-04-21 01:56:34,23,Success,1504193,,,Incremental
REF-00893,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-20 00:33:34,2026-04-20 01:13:34,40,Success,850844,,,Incremental
REF-00894,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Manual,Schedule,2026-04-19 01:33:34,2026-04-19 01:48:34,15,Success,958080,,,Incremental
REF-00895,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-18 00:33:34,2026-04-18 00:59:34,26,Success,543786,,,Full
REF-00896,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-16 23:33:34,2026-04-16 23:50:34,17,Success,1234657,,,Incremental
REF-00897,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-15 22:33:34,2026-04-15 23:02:34,29,Success,780728,,,Incremental
REF-00898,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,User,2026-04-14 23:33:34,2026-04-14 23:52:34,19,Success,1363407,,,Full
REF-00899,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,User,2026-04-13 21:33:34,2026-04-13 22:17:34,44,Success,173911,,,Full
REF-00900,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-12 23:33:34,2026-04-13 00:10:34,37,Success,430073,,,Full
REF-00901,DS-019,Shift Scheduling,WS-001,Michigan Auto - Production,OnDemand,Schedule,2026-04-11 23:33:34,2026-04-12 00:14:34,41,Success,299124,,,Incremental
