transaction_id,period,cost_centre_id,cost_centre_name,gl_account_id,gl_account_name,plant,budget_amount_usd,actual_amount_usd,variance_amount_usd,variance_pct,posted_by,posted_date,approved_by,journal_reference,is_accrual,fiscal_year,fiscal_quarter
FAR-002523,2024-11,CC-2002,Tooling & Fixtures,GL-7001,Overhead Allocation,Flint Plant,182438.16,262895.39,80457.23,44.1,analyst1@michiganauto.com,2026-03-27,ds.lead@michiganauto.com,JNL-443874,False,2024,Q2
FAR-002524,2024-05,CC-1001,Stamping Dept,GL-4003,Contractor Cost,Lansing Plant,25051.65,31816.71,6765.06,27.0,analyst2@michiganauto.com,2026-02-25,ds.lead@michiganauto.com,JNL-839887,False,2024,Q2
FAR-002525,2024-07,CC-1003,Paint Shop,GL-5004,Energy,Flint Plant,131997.47,135823.71,3826.24,2.9,exec.admin@michiganauto.com,2025-12-31,john.smith@michiganauto.com,JNL-178236,True,2024,Q3
FAR-002526,2024-04,CC-1001,Stamping Dept,GL-5002,Consumables,Lansing Plant,158889.55,218649.15,59759.6,37.61,finance@michiganauto.com,2025-06-02,ops.lead@michiganauto.com,JNL-685589,False,2024,Q4
FAR-002527,2024-03,CC-1004,Assembly Dept,GL-4002,Indirect Labour,Lansing Plant,66082.6,54628.02,-11454.58,-17.33,analyst2@michiganauto.com,2025-06-16,ops.lead@michiganauto.com,JNL-328258,False,2024,Q3
FAR-002528,2024-12,CC-2001,Maintenance Eng,GL-4001,Direct Labour,Detroit Plant,129110.58,158395.64,29285.06,22.68,analyst2@michiganauto.com,2025-06-04,ops.lead@michiganauto.com,JNL-645696,False,2024,Q4
FAR-002529,2024-02,CC-2002,Tooling & Fixtures,GL-4001,Direct Labour,Detroit Plant,6579.13,8787.61,2208.48,33.57,analyst1@michiganauto.com,2025-07-29,ops.lead@michiganauto.com,JNL-149372,False,2024,Q3
FAR-002530,2024-06,CC-1004,Assembly Dept,GL-5004,Energy,Detroit Plant,110614.38,140682.99,30068.61,27.18,finance@michiganauto.com,2025-09-09,maint.mgr@michiganauto.com,JNL-588551,False,2024,Q3
FAR-002531,2024-01,CC-2003,HSE & Compliance,GL-7001,Overhead Allocation,Lansing Plant,133783.69,103019.49,-30764.2,-23.0,finance@michiganauto.com,2025-11-25,ops.lead@michiganauto.com,JNL-740747,False,2024,Q3
FAR-002532,2024-07,CC-1002,Welding Dept,GL-4001,Direct Labour,Detroit Plant,84537.14,126608.94,42071.8,49.77,exec.admin@michiganauto.com,2025-07-01,ds.lead@michiganauto.com,JNL-389959,False,2024,Q2
FAR-002533,2024-02,CC-3001,Finance & Admin,GL-6001,Maintenance Parts,Lansing Plant,164706.87,121308.34,-43398.53,-26.35,analyst1@michiganauto.com,2026-05-13,ops.lead@michiganauto.com,JNL-269295,False,2024,Q2
FAR-002534,2024-12,CC-2001,Maintenance Eng,GL-4003,Contractor Cost,Flint Plant,195299.86,235005.11,39705.25,20.33,analyst2@michiganauto.com,2026-04-19,ops.lead@michiganauto.com,JNL-693369,False,2024,Q3
FAR-002535,2024-11,CC-3001,Finance & Admin,GL-5003,Tooling,Flint Plant,160504.45,168493.39,7988.94,4.98,finance@michiganauto.com,2025-12-31,ds.lead@michiganauto.com,JNL-573825,False,2024,Q2
FAR-002536,2024-05,CC-2002,Tooling & Fixtures,GL-5004,Energy,Detroit Plant,8839.71,8717.74,-121.97,-1.38,finance@michiganauto.com,2026-01-31,ops.lead@michiganauto.com,JNL-316148,False,2024,Q4
FAR-002537,2024-02,CC-1003,Paint Shop,GL-7001,Overhead Allocation,Detroit Plant,212225.85,243821.73,31595.88,14.89,analyst1@michiganauto.com,2025-08-22,maint.mgr@michiganauto.com,JNL-390804,False,2024,Q2
FAR-002538,2024-12,CC-1005,Quality Control,GL-4002,Indirect Labour,Detroit Plant,242545.0,261872.72,19327.72,7.97,exec.admin@michiganauto.com,2026-03-27,john.smith@michiganauto.com,JNL-127953,False,2024,Q3
FAR-002539,2024-04,CC-2002,Tooling & Fixtures,GL-5002,Consumables,Flint Plant,47187.28,52614.36,5427.08,11.5,analyst1@michiganauto.com,2025-11-22,maint.mgr@michiganauto.com,JNL-840877,False,2024,Q1
FAR-002540,2024-05,CC-3002,IT Operations,GL-5003,Tooling,Flint Plant,238806.65,282513.48,43706.83,18.3,finance@michiganauto.com,2026-01-10,maint.mgr@michiganauto.com,JNL-779236,True,2024,Q2
FAR-002541,2024-07,CC-2001,Maintenance Eng,GL-6001,Maintenance Parts,Lansing Plant,49231.72,55779.86,6548.14,13.3,analyst1@michiganauto.com,2025-11-07,john.smith@michiganauto.com,JNL-515464,False,2024,Q3
FAR-002542,2024-09,CC-1001,Stamping Dept,GL-6001,Maintenance Parts,Lansing Plant,108374.2,130622.07,22247.87,20.53,exec.admin@michiganauto.com,2026-01-18,ops.lead@michiganauto.com,JNL-984346,False,2024,Q4
FAR-002543,2024-11,CC-3001,Finance & Admin,GL-5003,Tooling,Detroit Plant,32778.71,23380.79,-9397.92,-28.67,exec.admin@michiganauto.com,2026-03-19,john.smith@michiganauto.com,JNL-541965,False,2024,Q4
FAR-002544,2024-04,CC-2003,HSE & Compliance,GL-6002,External Repairs,Lansing Plant,77358.83,69263.92,-8094.91,-10.46,analyst1@michiganauto.com,2025-11-16,maint.mgr@michiganauto.com,JNL-231974,False,2024,Q4
FAR-002545,2024-04,CC-1001,Stamping Dept,GL-6001,Maintenance Parts,Flint Plant,39742.1,38280.78,-1461.32,-3.68,finance@michiganauto.com,2026-03-06,maint.mgr@michiganauto.com,JNL-988843,False,2024,Q3
FAR-002546,2024-07,CC-2001,Maintenance Eng,GL-5002,Consumables,Flint Plant,222340.57,133461.33,-88879.24,-39.97,analyst2@michiganauto.com,2026-03-28,ops.lead@michiganauto.com,JNL-123209,False,2024,Q2
FAR-002547,2024-10,CC-3001,Finance & Admin,GL-4001,Direct Labour,Lansing Plant,55856.23,83709.32,27853.09,49.87,analyst1@michiganauto.com,2026-04-08,ds.lead@michiganauto.com,JNL-592250,True,2024,Q2
FAR-002548,2024-06,CC-1005,Quality Control,GL-4002,Indirect Labour,Flint Plant,119648.58,178778.0,59129.42,49.42,exec.admin@michiganauto.com,2026-04-02,maint.mgr@michiganauto.com,JNL-914185,False,2024,Q2
FAR-002549,2024-07,CC-1002,Welding Dept,GL-6002,External Repairs,Lansing Plant,141990.98,165255.37,23264.39,16.38,analyst2@michiganauto.com,2026-03-09,ops.lead@michiganauto.com,JNL-581457,False,2024,Q2
FAR-002550,2024-08,CC-1005,Quality Control,GL-7001,Overhead Allocation,Flint Plant,237139.28,183756.07,-53383.21,-22.51,analyst1@michiganauto.com,2025-05-26,maint.mgr@michiganauto.com,JNL-715472,True,2024,Q1
FAR-002551,2024-08,CC-1005,Quality Control,GL-5002,Consumables,Flint Plant,38425.8,53083.56,14657.76,38.15,exec.admin@michiganauto.com,2025-06-24,john.smith@michiganauto.com,JNL-267817,False,2024,Q4
FAR-002552,2024-03,CC-1002,Welding Dept,GL-6002,External Repairs,Detroit Plant,32861.96,39793.66,6931.7,21.09,analyst2@michiganauto.com,2025-12-04,john.smith@michiganauto.com,JNL-231902,False,2024,Q2
FAR-002553,2024-01,CC-1001,Stamping Dept,GL-5003,Tooling,Flint Plant,220799.99,157960.05,-62839.94,-28.46,exec.admin@michiganauto.com,2025-08-05,john.smith@michiganauto.com,JNL-476984,False,2024,Q1
FAR-002554,2024-06,CC-2001,Maintenance Eng,GL-6002,External Repairs,Lansing Plant,79627.48,62848.27,-16779.21,-21.07,exec.admin@michiganauto.com,2026-04-28,ops.lead@michiganauto.com,JNL-640031,False,2024,Q2
FAR-002555,2024-02,CC-1002,Welding Dept,GL-5002,Consumables,Flint Plant,166220.19,239455.79,73235.6,44.06,exec.admin@michiganauto.com,2026-01-27,john.smith@michiganauto.com,JNL-447208,False,2024,Q2
FAR-002556,2024-02,CC-2003,HSE & Compliance,GL-5001,Raw Materials,Lansing Plant,76292.81,68535.4,-7757.41,-10.17,analyst1@michiganauto.com,2026-02-23,john.smith@michiganauto.com,JNL-153497,False,2024,Q3
FAR-002557,2024-09,CC-1005,Quality Control,GL-5002,Consumables,Flint Plant,29941.83,34714.24,4772.41,15.94,analyst1@michiganauto.com,2025-06-08,ds.lead@michiganauto.com,JNL-423508,False,2024,Q3
FAR-002558,2024-07,CC-1004,Assembly Dept,GL-5004,Energy,Detroit Plant,143402.48,159915.06,16512.58,11.51,analyst2@michiganauto.com,2026-03-19,maint.mgr@michiganauto.com,JNL-280722,True,2024,Q2
FAR-002559,2024-04,CC-1003,Paint Shop,GL-6002,External Repairs,Detroit Plant,186226.52,146420.66,-39805.86,-21.37,exec.admin@michiganauto.com,2025-06-13,maint.mgr@michiganauto.com,JNL-695996,False,2024,Q2
FAR-002560,2024-06,CC-1004,Assembly Dept,GL-6001,Maintenance Parts,Flint Plant,210018.18,163195.94,-46822.24,-22.29,analyst1@michiganauto.com,2025-11-01,ops.lead@michiganauto.com,JNL-280329,True,2024,Q3
FAR-002561,2024-09,CC-1003,Paint Shop,GL-4003,Contractor Cost,Lansing Plant,21582.22,22091.28,509.06,2.36,analyst1@michiganauto.com,2026-01-15,john.smith@michiganauto.com,JNL-925278,False,2024,Q4
FAR-002562,2024-09,CC-2001,Maintenance Eng,GL-6001,Maintenance Parts,Lansing Plant,178411.83,116538.18,-61873.65,-34.68,analyst2@michiganauto.com,2025-09-26,ds.lead@michiganauto.com,JNL-383849,False,2024,Q1
FAR-002563,2024-11,CC-1004,Assembly Dept,GL-5004,Energy,Detroit Plant,201610.28,218636.13,17025.85,8.44,exec.admin@michiganauto.com,2025-10-21,ops.lead@michiganauto.com,JNL-351920,False,2024,Q3
FAR-002564,2024-10,CC-2001,Maintenance Eng,GL-6001,Maintenance Parts,Lansing Plant,139507.72,129194.32,-10313.4,-7.39,analyst2@michiganauto.com,2025-10-23,john.smith@michiganauto.com,JNL-768794,False,2024,Q3
FAR-002565,2024-11,CC-3002,IT Operations,GL-6001,Maintenance Parts,Lansing Plant,31935.84,41503.44,9567.6,29.96,analyst2@michiganauto.com,2025-11-09,john.smith@michiganauto.com,JNL-698302,False,2024,Q3
FAR-002566,2024-08,CC-1003,Paint Shop,GL-7001,Overhead Allocation,Detroit Plant,180647.49,110835.99,-69811.5,-38.65,finance@michiganauto.com,2025-06-08,john.smith@michiganauto.com,JNL-479731,False,2024,Q1
FAR-002567,2024-03,CC-1003,Paint Shop,GL-6001,Maintenance Parts,Lansing Plant,43303.02,48224.01,4920.99,11.36,analyst2@michiganauto.com,2025-12-13,ds.lead@michiganauto.com,JNL-865918,False,2024,Q4
FAR-002568,2024-06,CC-1005,Quality Control,GL-4003,Contractor Cost,Lansing Plant,205966.18,251827.71,45861.53,22.27,exec.admin@michiganauto.com,2025-10-30,john.smith@michiganauto.com,JNL-368609,False,2024,Q4
FAR-002569,2024-12,CC-3001,Finance & Admin,GL-4002,Indirect Labour,Lansing Plant,60920.89,40174.47,-20746.42,-34.05,exec.admin@michiganauto.com,2026-03-18,ops.lead@michiganauto.com,JNL-811466,True,2024,Q2
FAR-002570,2024-03,CC-2003,HSE & Compliance,GL-5001,Raw Materials,Detroit Plant,123499.28,168945.56,45446.28,36.8,exec.admin@michiganauto.com,2025-10-11,ds.lead@michiganauto.com,JNL-874340,False,2024,Q4
FAR-002571,2024-06,CC-3001,Finance & Admin,GL-5002,Consumables,Flint Plant,155893.95,148141.41,-7752.54,-4.97,analyst2@michiganauto.com,2026-01-03,ops.lead@michiganauto.com,JNL-347658,False,2024,Q1
FAR-002572,2024-06,CC-3002,IT Operations,GL-5003,Tooling,Lansing Plant,29297.31,35388.37,6091.06,20.79,analyst1@michiganauto.com,2025-10-16,john.smith@michiganauto.com,JNL-171270,False,2024,Q1
FAR-002573,2024-02,CC-1001,Stamping Dept,GL-5003,Tooling,Detroit Plant,145633.89,177762.11,32128.22,22.06,analyst1@michiganauto.com,2026-02-12,john.smith@michiganauto.com,JNL-233021,False,2024,Q3
FAR-002574,2024-11,CC-2002,Tooling & Fixtures,GL-5002,Consumables,Detroit Plant,65350.22,85503.64,20153.42,30.84,exec.admin@michiganauto.com,2025-07-18,john.smith@michiganauto.com,JNL-706980,False,2024,Q4
FAR-002575,2024-07,CC-3001,Finance & Admin,GL-4001,Direct Labour,Detroit Plant,146569.0,176624.83,30055.83,20.51,finance@michiganauto.com,2026-01-17,maint.mgr@michiganauto.com,JNL-724872,False,2024,Q4
FAR-002576,2024-05,CC-2002,Tooling & Fixtures,GL-7001,Overhead Allocation,Detroit Plant,147971.95,91075.72,-56896.23,-38.45,exec.admin@michiganauto.com,2026-05-15,ds.lead@michiganauto.com,JNL-485825,False,2024,Q1
FAR-002577,2024-05,CC-3001,Finance & Admin,GL-7001,Overhead Allocation,Detroit Plant,243449.53,170576.65,-72872.88,-29.93,analyst1@michiganauto.com,2025-06-11,maint.mgr@michiganauto.com,JNL-819455,False,2024,Q3
FAR-002578,2024-04,CC-2002,Tooling & Fixtures,GL-7001,Overhead Allocation,Flint Plant,208303.59,308555.52,100251.93,48.13,exec.admin@michiganauto.com,2025-12-29,john.smith@michiganauto.com,JNL-639952,True,2024,Q3
FAR-002579,2024-10,CC-3002,IT Operations,GL-5001,Raw Materials,Detroit Plant,204610.06,183643.32,-20966.74,-10.25,analyst1@michiganauto.com,2025-09-08,john.smith@michiganauto.com,JNL-130799,False,2024,Q4
FAR-002580,2024-01,CC-1004,Assembly Dept,GL-7001,Overhead Allocation,Detroit Plant,153878.29,109323.49,-44554.8,-28.95,exec.admin@michiganauto.com,2026-02-21,john.smith@michiganauto.com,JNL-769183,False,2024,Q2
FAR-002581,2024-09,CC-2003,HSE & Compliance,GL-7001,Overhead Allocation,Lansing Plant,51685.45,34059.55,-17625.9,-34.1,finance@michiganauto.com,2026-01-18,john.smith@michiganauto.com,JNL-290733,False,2024,Q2
FAR-002582,2024-02,CC-1004,Assembly Dept,GL-4003,Contractor Cost,Detroit Plant,56916.44,59522.08,2605.64,4.58,analyst2@michiganauto.com,2026-03-18,john.smith@michiganauto.com,JNL-305111,False,2024,Q2
FAR-002583,2024-04,CC-3002,IT Operations,GL-4001,Direct Labour,Flint Plant,69390.83,43087.48,-26303.35,-37.91,exec.admin@michiganauto.com,2026-02-26,john.smith@michiganauto.com,JNL-333871,False,2024,Q3
FAR-002584,2024-09,CC-1003,Paint Shop,GL-5001,Raw Materials,Detroit Plant,248166.65,228896.47,-19270.18,-7.77,finance@michiganauto.com,2025-11-08,ops.lead@michiganauto.com,JNL-177209,False,2024,Q1
FAR-002585,2024-11,CC-1002,Welding Dept,GL-5003,Tooling,Detroit Plant,201611.74,126953.0,-74658.74,-37.03,analyst1@michiganauto.com,2025-12-04,maint.mgr@michiganauto.com,JNL-958403,False,2024,Q3
FAR-002586,2024-05,CC-2001,Maintenance Eng,GL-4003,Contractor Cost,Flint Plant,169465.12,196770.39,27305.27,16.11,exec.admin@michiganauto.com,2025-12-13,maint.mgr@michiganauto.com,JNL-861610,False,2024,Q3
FAR-002587,2024-02,CC-1004,Assembly Dept,GL-5004,Energy,Lansing Plant,65742.65,48551.29,-17191.36,-26.15,finance@michiganauto.com,2026-01-28,maint.mgr@michiganauto.com,JNL-387115,False,2024,Q4
FAR-002588,2024-08,CC-2003,HSE & Compliance,GL-6001,Maintenance Parts,Detroit Plant,225132.85,301320.98,76188.13,33.84,analyst2@michiganauto.com,2025-12-05,ds.lead@michiganauto.com,JNL-415289,False,2024,Q3
FAR-002589,2024-01,CC-3001,Finance & Admin,GL-4001,Direct Labour,Flint Plant,5279.35,3241.63,-2037.72,-38.6,analyst1@michiganauto.com,2025-12-11,john.smith@michiganauto.com,JNL-658605,False,2024,Q2
FAR-002590,2024-02,CC-2002,Tooling & Fixtures,GL-4002,Indirect Labour,Detroit Plant,45548.04,63274.57,17726.53,38.92,analyst2@michiganauto.com,2026-04-09,ops.lead@michiganauto.com,JNL-602276,False,2024,Q2
FAR-002591,2024-07,CC-1001,Stamping Dept,GL-7001,Overhead Allocation,Flint Plant,168649.5,140311.93,-28337.57,-16.8,finance@michiganauto.com,2026-04-29,ds.lead@michiganauto.com,JNL-589261,False,2024,Q3
FAR-002592,2024-02,CC-2001,Maintenance Eng,GL-5003,Tooling,Lansing Plant,124831.06,110994.4,-13836.66,-11.08,analyst1@michiganauto.com,2026-05-12,ds.lead@michiganauto.com,JNL-905861,True,2024,Q4
FAR-002593,2024-07,CC-1003,Paint Shop,GL-5001,Raw Materials,Lansing Plant,17381.44,12606.92,-4774.52,-27.47,exec.admin@michiganauto.com,2026-05-09,maint.mgr@michiganauto.com,JNL-611033,False,2024,Q4
FAR-002594,2024-01,CC-2003,HSE & Compliance,GL-5002,Consumables,Flint Plant,73507.41,64805.96,-8701.45,-11.84,exec.admin@michiganauto.com,2025-12-31,ds.lead@michiganauto.com,JNL-590607,False,2024,Q2
FAR-002595,2024-08,CC-1001,Stamping Dept,GL-6002,External Repairs,Flint Plant,5943.83,5985.92,42.09,0.71,exec.admin@michiganauto.com,2026-02-28,maint.mgr@michiganauto.com,JNL-569886,False,2024,Q1
FAR-002596,2024-08,CC-1004,Assembly Dept,GL-4003,Contractor Cost,Flint Plant,8865.95,7506.5,-1359.45,-15.33,finance@michiganauto.com,2026-03-03,ds.lead@michiganauto.com,JNL-149185,False,2024,Q4
FAR-002597,2024-01,CC-1001,Stamping Dept,GL-7001,Overhead Allocation,Flint Plant,63478.84,66570.93,3092.09,4.87,finance@michiganauto.com,2025-09-02,maint.mgr@michiganauto.com,JNL-655769,False,2024,Q2
FAR-002598,2024-03,CC-3001,Finance & Admin,GL-4002,Indirect Labour,Flint Plant,144531.07,213176.56,68645.49,47.5,analyst1@michiganauto.com,2026-01-04,ds.lead@michiganauto.com,JNL-269327,False,2024,Q1
FAR-002599,2024-08,CC-3002,IT Operations,GL-4003,Contractor Cost,Detroit Plant,56135.83,65860.36,9724.53,17.32,analyst2@michiganauto.com,2025-07-30,maint.mgr@michiganauto.com,JNL-685139,True,2024,Q3
FAR-002600,2024-01,CC-1001,Stamping Dept,GL-7001,Overhead Allocation,Detroit Plant,222804.95,277090.9,54285.95,24.36,analyst1@michiganauto.com,2025-06-23,ops.lead@michiganauto.com,JNL-455834,False,2024,Q4
FAR-002601,2024-03,CC-2003,HSE & Compliance,GL-4003,Contractor Cost,Detroit Plant,203314.59,277400.45,74085.86,36.44,exec.admin@michiganauto.com,2025-12-09,maint.mgr@michiganauto.com,JNL-278820,False,2024,Q1
FAR-002602,2024-08,CC-3002,IT Operations,GL-5002,Consumables,Lansing Plant,102666.39,89388.99,-13277.4,-12.93,analyst1@michiganauto.com,2025-10-08,john.smith@michiganauto.com,JNL-891358,False,2024,Q1
FAR-002603,2024-12,CC-1002,Welding Dept,GL-5001,Raw Materials,Lansing Plant,206437.69,150960.57,-55477.12,-26.87,finance@michiganauto.com,2025-06-06,ops.lead@michiganauto.com,JNL-504679,False,2024,Q3
FAR-002604,2024-02,CC-1001,Stamping Dept,GL-5002,Consumables,Flint Plant,218448.68,279389.23,60940.55,27.9,analyst1@michiganauto.com,2025-08-26,maint.mgr@michiganauto.com,JNL-556672,True,2024,Q4
FAR-002605,2024-11,CC-2002,Tooling & Fixtures,GL-6002,External Repairs,Detroit Plant,227131.15,326040.82,98909.67,43.55,analyst1@michiganauto.com,2026-03-26,ds.lead@michiganauto.com,JNL-695141,False,2024,Q3
FAR-002606,2024-03,CC-2001,Maintenance Eng,GL-5001,Raw Materials,Detroit Plant,127708.17,120235.09,-7473.08,-5.85,exec.admin@michiganauto.com,2026-03-02,john.smith@michiganauto.com,JNL-476249,True,2024,Q3
FAR-002607,2024-06,CC-1003,Paint Shop,GL-5001,Raw Materials,Lansing Plant,103053.74,74169.54,-28884.2,-28.03,analyst2@michiganauto.com,2025-11-06,john.smith@michiganauto.com,JNL-501612,False,2024,Q4
FAR-002608,2024-09,CC-2003,HSE & Compliance,GL-4003,Contractor Cost,Flint Plant,56870.58,53374.54,-3496.04,-6.15,analyst1@michiganauto.com,2026-02-15,ds.lead@michiganauto.com,JNL-348695,False,2024,Q1
FAR-002609,2024-09,CC-2001,Maintenance Eng,GL-5004,Energy,Lansing Plant,138036.55,199356.66,61320.11,44.42,analyst1@michiganauto.com,2025-08-18,john.smith@michiganauto.com,JNL-768596,False,2024,Q2
FAR-002610,2024-01,CC-1003,Paint Shop,GL-7001,Overhead Allocation,Flint Plant,151124.83,178468.36,27343.53,18.09,finance@michiganauto.com,2026-02-13,ops.lead@michiganauto.com,JNL-150579,False,2024,Q4
FAR-002611,2024-07,CC-3001,Finance & Admin,GL-5001,Raw Materials,Detroit Plant,41962.79,59537.6,17574.81,41.88,analyst1@michiganauto.com,2025-09-21,ops.lead@michiganauto.com,JNL-463919,False,2024,Q1
FAR-002612,2024-11,CC-1001,Stamping Dept,GL-4002,Indirect Labour,Lansing Plant,127681.65,104661.8,-23019.85,-18.03,analyst1@michiganauto.com,2026-04-15,maint.mgr@michiganauto.com,JNL-412672,True,2024,Q3
FAR-002613,2024-07,CC-1002,Welding Dept,GL-5003,Tooling,Lansing Plant,163372.52,116764.56,-46607.96,-28.53,analyst1@michiganauto.com,2025-08-06,ops.lead@michiganauto.com,JNL-548384,False,2024,Q1
FAR-002614,2024-08,CC-1002,Welding Dept,GL-4001,Direct Labour,Detroit Plant,238175.36,184876.96,-53298.4,-22.38,finance@michiganauto.com,2026-01-22,ds.lead@michiganauto.com,JNL-372646,True,2024,Q4
FAR-002615,2024-03,CC-2001,Maintenance Eng,GL-5004,Energy,Detroit Plant,64504.28,57724.16,-6780.12,-10.51,exec.admin@michiganauto.com,2026-02-07,john.smith@michiganauto.com,JNL-682631,False,2024,Q4
FAR-002616,2024-04,CC-3002,IT Operations,GL-5001,Raw Materials,Lansing Plant,8672.76,9265.03,592.27,6.83,analyst2@michiganauto.com,2025-11-12,ops.lead@michiganauto.com,JNL-254430,False,2024,Q1
FAR-002617,2024-11,CC-2003,HSE & Compliance,GL-7001,Overhead Allocation,Lansing Plant,190273.21,222466.23,32193.02,16.92,analyst1@michiganauto.com,2026-01-07,maint.mgr@michiganauto.com,JNL-951593,False,2024,Q2
FAR-002618,2024-08,CC-1005,Quality Control,GL-4002,Indirect Labour,Lansing Plant,56204.77,60282.21,4077.44,7.25,exec.admin@michiganauto.com,2026-04-15,ops.lead@michiganauto.com,JNL-939320,False,2024,Q3
FAR-002619,2024-06,CC-1001,Stamping Dept,GL-7001,Overhead Allocation,Lansing Plant,104511.5,150485.18,45973.68,43.99,analyst2@michiganauto.com,2026-05-21,ds.lead@michiganauto.com,JNL-507473,False,2024,Q3
FAR-002620,2024-05,CC-2001,Maintenance Eng,GL-6001,Maintenance Parts,Lansing Plant,53157.43,77330.59,24173.16,45.47,finance@michiganauto.com,2025-07-12,ds.lead@michiganauto.com,JNL-441244,False,2024,Q1
FAR-002621,2024-02,CC-3002,IT Operations,GL-4001,Direct Labour,Detroit Plant,22333.17,27972.7,5639.53,25.25,analyst1@michiganauto.com,2026-05-15,ds.lead@michiganauto.com,JNL-523702,False,2024,Q1
FAR-002622,2024-09,CC-3001,Finance & Admin,GL-4002,Indirect Labour,Lansing Plant,78665.06,86672.22,8007.16,10.18,analyst1@michiganauto.com,2025-06-22,ops.lead@michiganauto.com,JNL-108129,False,2024,Q1
FAR-002623,2024-02,CC-1002,Welding Dept,GL-4002,Indirect Labour,Flint Plant,246922.42,329558.64,82636.22,33.47,analyst1@michiganauto.com,2026-05-10,maint.mgr@michiganauto.com,JNL-704178,False,2024,Q4
FAR-002624,2024-03,CC-3002,IT Operations,GL-5004,Energy,Flint Plant,189637.11,133410.94,-56226.17,-29.65,analyst2@michiganauto.com,2026-04-05,maint.mgr@michiganauto.com,JNL-193237,False,2024,Q1
FAR-002625,2024-12,CC-1003,Paint Shop,GL-6002,External Repairs,Detroit Plant,219755.75,245876.63,26120.88,11.89,exec.admin@michiganauto.com,2025-08-03,ds.lead@michiganauto.com,JNL-448338,False,2024,Q1
FAR-002626,2024-10,CC-1001,Stamping Dept,GL-5001,Raw Materials,Flint Plant,124963.36,154697.92,29734.56,23.79,exec.admin@michiganauto.com,2025-10-25,ds.lead@michiganauto.com,JNL-683265,False,2024,Q4
FAR-002627,2024-05,CC-1005,Quality Control,GL-4003,Contractor Cost,Detroit Plant,181776.3,137884.14,-43892.16,-24.15,exec.admin@michiganauto.com,2025-10-28,ops.lead@michiganauto.com,JNL-746213,False,2024,Q2
FAR-002628,2024-01,CC-1001,Stamping Dept,GL-6002,External Repairs,Lansing Plant,26060.14,22583.46,-3476.68,-13.34,analyst1@michiganauto.com,2025-10-16,maint.mgr@michiganauto.com,JNL-703929,True,2024,Q4
