kpi_id,date,shift,machine_id,machine_name,plant,planned_minutes,run_time_minutes,downtime_minutes,availability_pct,performance_pct,quality_pct,oee_pct,total_parts,good_parts,scrap_parts,theoretical_output,actual_output,energy_kwh
KPI-001463,2026-02-27,Afternoon,MCH-005,Paint Booth Alpha,Lansing Plant,480,473,6,0.9872,0.951,0.9599,0.9012,229,219,10,545,481,152.92
KPI-001464,2026-02-27,Night,MCH-005,Paint Booth Alpha,Lansing Plant,480,378,101,0.7888,0.725,0.9463,0.5412,548,518,30,471,350,92.59
KPI-001465,2026-02-26,Morning,MCH-005,Paint Booth Alpha,Flint Plant,480,376,103,0.7841,0.8254,0.9988,0.6464,261,260,1,427,378,314.97
KPI-001466,2026-02-26,Afternoon,MCH-005,Paint Booth Alpha,Flint Plant,480,383,96,0.7995,0.812,0.974,0.6323,568,553,15,685,522,199.17
KPI-001467,2026-02-26,Night,MCH-005,Paint Booth Alpha,Detroit Plant,480,372,107,0.7768,0.8137,0.9583,0.6057,290,277,13,440,373,151.52
KPI-001468,2026-02-25,Morning,MCH-005,Paint Booth Alpha,Detroit Plant,480,468,11,0.9765,0.8173,0.9969,0.7956,325,323,2,591,505,168.76
KPI-001469,2026-02-25,Afternoon,MCH-005,Paint Booth Alpha,Detroit Plant,480,410,69,0.8562,0.7424,0.9359,0.5949,581,543,38,690,496,254.84
KPI-001470,2026-02-25,Night,MCH-005,Paint Booth Alpha,Lansing Plant,480,341,138,0.7123,0.7846,0.9825,0.5491,472,463,9,691,356,265.33
KPI-001471,2026-02-24,Morning,MCH-005,Paint Booth Alpha,Lansing Plant,480,349,130,0.7285,0.9443,0.9571,0.6584,284,271,13,590,411,164.84
KPI-001472,2026-02-24,Afternoon,MCH-005,Paint Booth Alpha,Detroit Plant,480,402,77,0.8384,0.7868,0.9773,0.6447,589,575,14,620,446,195.4
KPI-001473,2026-02-24,Night,MCH-005,Paint Booth Alpha,Detroit Plant,480,394,85,0.8213,0.8834,0.9591,0.6959,500,479,21,515,610,165.05
KPI-001474,2026-02-23,Morning,MCH-005,Paint Booth Alpha,Lansing Plant,480,355,124,0.7398,0.7337,0.9489,0.5151,322,305,17,461,359,133.6
KPI-001475,2026-02-23,Afternoon,MCH-005,Paint Booth Alpha,Flint Plant,480,416,63,0.8673,0.9566,0.9281,0.77,410,380,30,697,567,152.74
KPI-001476,2026-02-23,Night,MCH-005,Paint Booth Alpha,Lansing Plant,480,459,20,0.9563,0.7213,0.9781,0.6747,527,515,12,429,341,309.91
KPI-001477,2026-02-22,Morning,MCH-005,Paint Booth Alpha,Detroit Plant,480,453,26,0.945,0.8916,0.9831,0.8283,407,400,7,522,432,246.9
KPI-001478,2026-02-22,Afternoon,MCH-005,Paint Booth Alpha,Detroit Plant,480,381,98,0.7953,0.8524,0.9833,0.6666,285,280,5,452,567,314.84
KPI-001479,2026-02-22,Night,MCH-005,Paint Booth Alpha,Flint Plant,480,470,9,0.9805,0.7342,0.9363,0.674,203,190,13,520,324,256.87
KPI-001480,2026-02-21,Morning,MCH-005,Paint Booth Alpha,Lansing Plant,480,467,12,0.9742,0.9118,0.9488,0.8428,503,477,26,592,387,185.22
KPI-001481,2026-02-21,Afternoon,MCH-005,Paint Booth Alpha,Flint Plant,480,445,34,0.9272,0.8324,0.9899,0.764,419,414,5,473,387,134.33
KPI-001482,2026-02-21,Night,MCH-005,Paint Booth Alpha,Lansing Plant,480,369,110,0.7688,0.7554,0.9421,0.5471,484,455,29,501,495,91.89
KPI-001483,2026-02-20,Morning,MCH-005,Paint Booth Alpha,Lansing Plant,480,421,58,0.8774,0.782,0.9477,0.6502,387,366,21,438,374,306.72
KPI-001484,2026-02-20,Afternoon,MCH-005,Paint Booth Alpha,Flint Plant,480,356,123,0.7433,0.817,0.9457,0.5743,424,400,24,478,401,128.65
KPI-001485,2026-02-20,Night,MCH-005,Paint Booth Alpha,Flint Plant,480,382,97,0.7963,0.7534,0.9223,0.5533,592,546,46,532,450,221.69
KPI-001486,2026-02-19,Morning,MCH-005,Paint Booth Alpha,Lansing Plant,480,435,44,0.9071,0.9041,0.9516,0.7804,273,259,14,692,465,297.87
KPI-001487,2026-02-19,Afternoon,MCH-005,Paint Booth Alpha,Flint Plant,480,426,53,0.8879,0.8489,0.9825,0.7405,249,244,5,486,512,295.78
KPI-001488,2026-02-19,Night,MCH-005,Paint Booth Alpha,Lansing Plant,480,417,62,0.87,0.8279,0.9818,0.7072,307,301,6,661,447,226.18
KPI-001489,2026-02-18,Morning,MCH-005,Paint Booth Alpha,Detroit Plant,480,377,102,0.786,0.9246,0.9437,0.6858,352,332,20,547,447,172.69
KPI-001490,2026-02-18,Afternoon,MCH-005,Paint Booth Alpha,Detroit Plant,480,407,72,0.8498,0.9136,0.9492,0.7369,550,522,28,652,456,104.56
KPI-001491,2026-02-18,Night,MCH-005,Paint Booth Alpha,Lansing Plant,480,470,9,0.981,0.966,0.9681,0.9174,501,485,16,639,501,218.35
KPI-001492,2026-02-17,Morning,MCH-005,Paint Booth Alpha,Lansing Plant,480,433,46,0.9022,0.8951,0.9757,0.7879,272,265,7,651,571,112.58
KPI-001493,2026-02-17,Afternoon,MCH-005,Paint Booth Alpha,Detroit Plant,480,424,55,0.8843,0.7917,0.921,0.6448,423,389,34,618,395,201.78
KPI-001494,2026-02-17,Night,MCH-005,Paint Booth Alpha,Lansing Plant,480,361,118,0.7533,0.9146,0.9437,0.6502,404,381,23,513,435,114.14
KPI-001495,2026-02-16,Morning,MCH-005,Paint Booth Alpha,Flint Plant,480,421,58,0.8783,0.7858,0.9311,0.6426,451,419,32,402,337,186.88
KPI-001496,2026-02-16,Afternoon,MCH-005,Paint Booth Alpha,Lansing Plant,480,395,84,0.8241,0.7723,0.9776,0.6222,304,297,7,447,507,185.7
KPI-001497,2026-02-16,Night,MCH-005,Paint Booth Alpha,Flint Plant,480,361,118,0.754,0.7359,0.9485,0.5263,389,368,21,657,495,230.19
KPI-001498,2026-02-15,Morning,MCH-005,Paint Booth Alpha,Detroit Plant,480,378,101,0.7893,0.7512,0.9771,0.5793,307,299,8,509,419,232.55
KPI-001499,2026-02-15,Afternoon,MCH-005,Paint Booth Alpha,Detroit Plant,480,403,76,0.8416,0.861,0.9601,0.6957,255,244,11,404,559,188.85
KPI-001500,2026-02-15,Night,MCH-005,Paint Booth Alpha,Flint Plant,480,339,140,0.7081,0.7921,0.9206,0.5164,516,475,41,685,523,91.08
KPI-001501,2026-05-25,Morning,MCH-006,Paint Booth Beta,Flint Plant,480,386,93,0.8046,0.8227,0.9451,0.6256,527,498,29,609,365,304.32
KPI-001502,2026-05-25,Afternoon,MCH-006,Paint Booth Beta,Detroit Plant,480,440,39,0.9183,0.7404,0.9334,0.6346,208,194,14,466,439,219.92
KPI-001503,2026-05-25,Night,MCH-006,Paint Booth Beta,Detroit Plant,480,366,113,0.7644,0.9296,0.9606,0.6826,220,211,9,679,441,136.21
KPI-001504,2026-05-24,Morning,MCH-006,Paint Booth Beta,Lansing Plant,480,390,89,0.8142,0.852,0.9366,0.6497,406,380,26,676,515,301.26
KPI-001505,2026-05-24,Afternoon,MCH-006,Paint Booth Beta,Detroit Plant,480,354,125,0.7389,0.763,0.9517,0.5366,520,494,26,424,491,210.81
KPI-001506,2026-05-24,Night,MCH-006,Paint Booth Beta,Detroit Plant,480,356,123,0.743,0.8184,0.9408,0.5721,259,243,16,500,555,236.84
KPI-001507,2026-05-23,Morning,MCH-006,Paint Booth Beta,Flint Plant,480,400,79,0.8343,0.8757,0.9582,0.7001,467,447,20,577,467,307.51
KPI-001508,2026-05-23,Afternoon,MCH-006,Paint Booth Beta,Flint Plant,480,455,24,0.948,0.8305,0.9551,0.752,375,358,17,598,443,137.16
KPI-001509,2026-05-23,Night,MCH-006,Paint Booth Beta,Lansing Plant,480,469,10,0.9783,0.9172,0.982,0.8811,261,256,5,530,500,223.39
KPI-001510,2026-05-22,Morning,MCH-006,Paint Booth Beta,Flint Plant,480,404,75,0.8429,0.8778,0.9571,0.7082,254,243,11,553,378,258.03
KPI-001511,2026-05-22,Afternoon,MCH-006,Paint Booth Beta,Flint Plant,480,347,132,0.7234,0.8297,0.9797,0.588,590,578,12,460,413,105.12
KPI-001512,2026-05-22,Night,MCH-006,Paint Booth Beta,Detroit Plant,480,398,81,0.8294,0.7833,0.923,0.5996,328,302,26,408,415,160.47
KPI-001513,2026-05-21,Morning,MCH-006,Paint Booth Beta,Flint Plant,480,368,111,0.7677,0.8737,0.9301,0.6239,555,516,39,401,408,134.4
KPI-001514,2026-05-21,Afternoon,MCH-006,Paint Booth Beta,Lansing Plant,480,368,111,0.7679,0.8572,0.963,0.6339,225,216,9,493,539,274.55
KPI-001515,2026-05-21,Night,MCH-006,Paint Booth Beta,Lansing Plant,480,397,82,0.8278,0.7864,0.9292,0.6049,544,505,39,499,325,238.79
KPI-001516,2026-05-20,Morning,MCH-006,Paint Booth Beta,Detroit Plant,480,338,141,0.7059,0.8235,0.966,0.5615,443,427,16,563,429,161.72
KPI-001517,2026-05-20,Afternoon,MCH-006,Paint Booth Beta,Flint Plant,480,397,82,0.8272,0.8594,0.9867,0.7014,299,295,4,532,368,270.93
KPI-001518,2026-05-20,Night,MCH-006,Paint Booth Beta,Detroit Plant,480,423,56,0.8827,0.9395,0.938,0.7779,468,438,30,603,446,91.26
KPI-001519,2026-05-19,Morning,MCH-006,Paint Booth Beta,Lansing Plant,480,368,111,0.7674,0.9469,0.9701,0.7049,535,519,16,618,501,85.02
KPI-001520,2026-05-19,Afternoon,MCH-006,Paint Booth Beta,Lansing Plant,480,365,114,0.7616,0.9485,0.9806,0.7084,385,377,8,495,492,175.4
KPI-001521,2026-05-19,Night,MCH-006,Paint Booth Beta,Lansing Plant,480,393,86,0.8191,0.9603,0.9952,0.7828,517,514,3,608,668,91.49
KPI-001522,2026-05-18,Morning,MCH-006,Paint Booth Beta,Lansing Plant,480,474,5,0.9891,0.8354,0.9234,0.763,397,366,31,415,582,81.03
KPI-001523,2026-05-18,Afternoon,MCH-006,Paint Booth Beta,Lansing Plant,480,389,90,0.8124,0.7452,0.9666,0.5852,311,300,11,408,517,245.47
KPI-001524,2026-05-18,Night,MCH-006,Paint Booth Beta,Lansing Plant,480,438,42,0.9125,0.8572,0.947,0.7407,419,396,23,613,420,94.24
KPI-001525,2026-05-17,Morning,MCH-006,Paint Booth Beta,Lansing Plant,480,362,117,0.7556,0.9511,0.949,0.682,260,246,14,631,506,247.74
KPI-001526,2026-05-17,Afternoon,MCH-006,Paint Booth Beta,Detroit Plant,480,434,45,0.9049,0.9525,0.9452,0.8147,598,565,33,672,661,130.18
KPI-001527,2026-05-17,Night,MCH-006,Paint Booth Beta,Detroit Plant,480,446,33,0.9304,0.8324,0.973,0.7536,336,326,10,620,431,239.22
KPI-001528,2026-05-16,Morning,MCH-006,Paint Booth Beta,Flint Plant,480,421,58,0.8791,0.7345,0.9878,0.6378,440,434,6,619,493,201.99
KPI-001529,2026-05-16,Afternoon,MCH-006,Paint Booth Beta,Lansing Plant,480,417,62,0.87,0.9058,0.9914,0.7813,430,426,4,547,473,208.21
KPI-001530,2026-05-16,Night,MCH-006,Paint Booth Beta,Detroit Plant,480,363,116,0.7582,0.8588,0.9423,0.6136,520,489,31,614,565,232.22
KPI-001531,2026-05-15,Morning,MCH-006,Paint Booth Beta,Flint Plant,480,442,37,0.9228,0.8445,0.9248,0.7207,588,543,45,658,472,232.99
KPI-001532,2026-05-15,Afternoon,MCH-006,Paint Booth Beta,Lansing Plant,480,452,27,0.9436,0.7717,0.9226,0.6718,317,292,25,614,408,219.13
KPI-001533,2026-05-15,Night,MCH-006,Paint Booth Beta,Detroit Plant,480,374,105,0.7811,0.9032,0.9467,0.6679,416,393,23,610,499,114.18
KPI-001534,2026-05-14,Morning,MCH-006,Paint Booth Beta,Lansing Plant,480,471,8,0.9831,0.8421,0.9568,0.7921,399,381,18,599,460,163.12
KPI-001535,2026-05-14,Afternoon,MCH-006,Paint Booth Beta,Lansing Plant,480,424,55,0.8851,0.9198,0.92,0.749,304,279,25,493,469,225.32
KPI-001536,2026-05-14,Night,MCH-006,Paint Booth Beta,Flint Plant,480,404,75,0.8428,0.8752,0.9983,0.7364,536,535,1,463,594,124.72
KPI-001537,2026-05-13,Morning,MCH-006,Paint Booth Beta,Flint Plant,480,403,76,0.8407,0.8103,0.9611,0.6547,457,439,18,446,325,98.28
KPI-001538,2026-05-13,Afternoon,MCH-006,Paint Booth Beta,Lansing Plant,480,450,29,0.9387,0.9134,0.9641,0.8266,520,501,19,628,571,302.53
KPI-001539,2026-05-13,Night,MCH-006,Paint Booth Beta,Flint Plant,480,423,56,0.8822,0.8661,0.9446,0.7217,233,220,13,643,542,262.53
KPI-001540,2026-05-12,Morning,MCH-006,Paint Booth Beta,Flint Plant,480,340,139,0.7096,0.8442,0.9934,0.5951,276,274,2,439,553,243.18
KPI-001541,2026-05-12,Afternoon,MCH-006,Paint Booth Beta,Lansing Plant,480,440,39,0.9187,0.8401,0.9701,0.7487,426,413,13,634,496,89.7
KPI-001542,2026-05-12,Night,MCH-006,Paint Booth Beta,Detroit Plant,480,374,105,0.7799,0.8234,0.9931,0.6377,594,589,5,677,539,206.81
KPI-001543,2026-05-11,Morning,MCH-006,Paint Booth Beta,Lansing Plant,480,349,130,0.7282,0.9043,0.945,0.6223,370,349,21,495,537,197.88
KPI-001544,2026-05-11,Afternoon,MCH-006,Paint Booth Beta,Lansing Plant,480,461,18,0.9615,0.7617,0.9645,0.7064,473,456,17,641,342,299.09
KPI-001545,2026-05-11,Night,MCH-006,Paint Booth Beta,Flint Plant,480,439,40,0.9151,0.7368,0.9958,0.6714,235,234,1,451,299,165.81
KPI-001546,2026-05-10,Morning,MCH-006,Paint Booth Beta,Detroit Plant,480,374,105,0.7798,0.9405,0.958,0.7026,417,399,18,414,458,153.57
KPI-001547,2026-05-10,Afternoon,MCH-006,Paint Booth Beta,Lansing Plant,480,461,18,0.9616,0.8349,0.9868,0.7922,446,440,6,496,528,214.05
KPI-001548,2026-05-10,Night,MCH-006,Paint Booth Beta,Flint Plant,480,340,139,0.7096,0.8549,0.9647,0.5852,533,514,19,451,513,144.32
KPI-001549,2026-05-09,Morning,MCH-006,Paint Booth Beta,Flint Plant,480,472,7,0.9845,0.8817,0.9206,0.7991,504,463,41,507,563,204.19
KPI-001550,2026-05-09,Afternoon,MCH-006,Paint Booth Beta,Lansing Plant,480,338,141,0.7045,0.8419,0.9898,0.5871,574,568,6,575,352,237.42
KPI-001551,2026-05-09,Night,MCH-006,Paint Booth Beta,Flint Plant,480,388,91,0.8084,0.9126,0.9825,0.7248,473,464,9,652,555,176.64
KPI-001552,2026-05-08,Morning,MCH-006,Paint Booth Beta,Flint Plant,480,385,94,0.8021,0.8258,0.9353,0.6195,301,281,20,463,420,88.04
KPI-001553,2026-05-08,Afternoon,MCH-006,Paint Booth Beta,Flint Plant,480,390,89,0.8145,0.7791,0.9822,0.6233,591,580,11,552,405,99.85
KPI-001554,2026-05-08,Night,MCH-006,Paint Booth Beta,Detroit Plant,480,431,48,0.8989,0.9231,0.9366,0.7772,461,431,30,532,571,184.29
KPI-001555,2026-05-07,Morning,MCH-006,Paint Booth Beta,Lansing Plant,480,405,74,0.8451,0.8974,0.9956,0.7551,498,495,3,411,435,160.58
KPI-001556,2026-05-07,Afternoon,MCH-006,Paint Booth Beta,Detroit Plant,480,463,16,0.9659,0.9035,0.9988,0.8716,488,487,1,698,386,177.67
KPI-001557,2026-05-07,Night,MCH-006,Paint Booth Beta,Detroit Plant,480,378,101,0.7893,0.8733,0.9676,0.667,431,417,14,419,467,175.12
KPI-001558,2026-05-06,Morning,MCH-006,Paint Booth Beta,Flint Plant,480,421,58,0.8774,0.8191,0.965,0.6935,348,335,13,465,468,280.6
KPI-001559,2026-05-06,Afternoon,MCH-006,Paint Booth Beta,Flint Plant,480,444,35,0.9262,0.8505,0.9292,0.732,501,465,36,439,481,179.98
KPI-001560,2026-05-06,Night,MCH-006,Paint Booth Beta,Lansing Plant,480,383,96,0.7994,0.8235,0.9474,0.6237,248,234,14,656,560,206.27
KPI-001561,2026-05-05,Morning,MCH-006,Paint Booth Beta,Lansing Plant,480,428,51,0.8919,0.8871,0.9842,0.7787,550,541,9,585,465,87.84
KPI-001562,2026-05-05,Afternoon,MCH-006,Paint Booth Beta,Flint Plant,480,449,30,0.9366,0.8179,0.9653,0.7395,474,457,17,517,341,179.08
KPI-001563,2026-05-05,Night,MCH-006,Paint Booth Beta,Detroit Plant,480,454,25,0.9463,0.7271,0.9631,0.6627,518,498,20,651,391,308.45
KPI-001564,2026-05-04,Morning,MCH-006,Paint Booth Beta,Lansing Plant,480,355,124,0.7399,0.7802,0.9913,0.5722,508,503,5,506,546,99.95
KPI-001565,2026-05-04,Afternoon,MCH-006,Paint Booth Beta,Lansing Plant,480,445,34,0.9288,0.7775,0.9558,0.6902,258,246,12,487,533,264.04
KPI-001566,2026-05-04,Night,MCH-006,Paint Booth Beta,Flint Plant,480,472,7,0.9842,0.7937,0.9474,0.7401,502,475,27,488,507,245.02
KPI-001567,2026-05-03,Morning,MCH-006,Paint Booth Beta,Flint Plant,480,417,62,0.8694,0.7338,0.9212,0.5877,361,332,29,612,377,309.41
KPI-001568,2026-05-03,Afternoon,MCH-006,Paint Booth Beta,Lansing Plant,480,430,49,0.8971,0.8741,0.9223,0.7232,333,307,26,531,448,98.81
KPI-001569,2026-05-03,Night,MCH-006,Paint Booth Beta,Flint Plant,480,370,109,0.7716,0.8859,0.9967,0.6813,492,490,2,503,574,299.31
KPI-001570,2026-05-02,Morning,MCH-006,Paint Booth Beta,Detroit Plant,480,401,78,0.8372,0.7823,0.9543,0.625,230,219,11,679,371,243.3
KPI-001571,2026-05-02,Afternoon,MCH-006,Paint Booth Beta,Detroit Plant,480,453,26,0.9448,0.876,0.9635,0.7974,436,420,16,443,536,312.82
KPI-001572,2026-05-02,Night,MCH-006,Paint Booth Beta,Detroit Plant,480,431,48,0.8999,0.9141,0.9401,0.7733,259,243,16,402,586,256.79
KPI-001573,2026-05-01,Morning,MCH-006,Paint Booth Beta,Flint Plant,480,383,96,0.7984,0.908,0.9428,0.6835,281,264,17,412,468,250.92
KPI-001574,2026-05-01,Afternoon,MCH-006,Paint Booth Beta,Lansing Plant,480,366,113,0.763,0.7365,0.9675,0.5437,316,305,11,443,458,180.51
KPI-001575,2026-05-01,Night,MCH-006,Paint Booth Beta,Flint Plant,480,360,119,0.7509,0.8393,0.9507,0.5992,423,402,21,576,407,237.91
KPI-001576,2026-04-30,Morning,MCH-006,Paint Booth Beta,Detroit Plant,480,384,95,0.8013,0.9451,0.9385,0.7107,437,410,27,548,453,308.23
KPI-001577,2026-04-30,Afternoon,MCH-006,Paint Booth Beta,Detroit Plant,480,466,13,0.9719,0.7618,0.9982,0.7391,363,362,1,564,422,91.67
KPI-001578,2026-04-30,Night,MCH-006,Paint Booth Beta,Lansing Plant,480,395,84,0.8247,0.7554,0.9204,0.5734,376,346,30,436,308,236.38
KPI-001579,2026-04-29,Morning,MCH-006,Paint Booth Beta,Lansing Plant,480,453,26,0.9448,0.8321,0.9419,0.7405,318,299,19,615,352,297.79
KPI-001580,2026-04-29,Afternoon,MCH-006,Paint Booth Beta,Lansing Plant,480,467,12,0.9734,0.8531,0.9342,0.7758,403,376,27,511,516,172.67
KPI-001581,2026-04-29,Night,MCH-006,Paint Booth Beta,Flint Plant,480,340,139,0.7093,0.8085,0.9824,0.5634,270,265,5,657,515,218.1
KPI-001582,2026-04-28,Morning,MCH-006,Paint Booth Beta,Lansing Plant,480,399,80,0.8316,0.9119,0.9486,0.7194,541,513,28,467,589,141.22
KPI-001583,2026-04-28,Afternoon,MCH-006,Paint Booth Beta,Lansing Plant,480,355,124,0.7397,0.734,0.9256,0.5025,352,325,27,604,400,175.58
KPI-001584,2026-04-28,Night,MCH-006,Paint Booth Beta,Flint Plant,480,402,77,0.8388,0.9167,0.9375,0.7209,553,518,35,440,420,214.54
KPI-001585,2026-04-27,Morning,MCH-006,Paint Booth Beta,Detroit Plant,480,347,132,0.7242,0.7312,0.9397,0.4976,434,407,27,545,457,231.64
KPI-001586,2026-04-27,Afternoon,MCH-006,Paint Booth Beta,Flint Plant,480,403,76,0.841,0.9056,0.9859,0.7509,253,249,4,458,524,97.3
KPI-001587,2026-04-27,Night,MCH-006,Paint Booth Beta,Flint Plant,480,381,98,0.7938,0.8428,0.9269,0.6201,386,357,29,666,557,84.97
KPI-001588,2026-04-26,Morning,MCH-006,Paint Booth Beta,Detroit Plant,480,453,26,0.9445,0.7304,0.9694,0.6688,436,422,14,617,393,154.66
KPI-001589,2026-04-26,Afternoon,MCH-006,Paint Booth Beta,Lansing Plant,480,343,136,0.7155,0.9325,0.9316,0.6216,505,470,35,461,652,257.7
KPI-001590,2026-04-26,Night,MCH-006,Paint Booth Beta,Detroit Plant,480,434,45,0.9056,0.8336,0.9439,0.7126,590,556,34,658,385,99.35
KPI-001591,2026-04-25,Morning,MCH-006,Paint Booth Beta,Detroit Plant,480,468,11,0.9756,0.9238,0.9969,0.8985,240,239,1,453,501,269.52
KPI-001592,2026-04-25,Afternoon,MCH-006,Paint Booth Beta,Lansing Plant,480,401,78,0.8372,0.8505,0.9546,0.6797,360,343,17,447,534,192.22
KPI-001593,2026-04-25,Night,MCH-006,Paint Booth Beta,Detroit Plant,480,345,134,0.7188,0.82,0.9552,0.563,446,426,20,433,562,141.34
KPI-001594,2026-04-24,Morning,MCH-006,Paint Booth Beta,Flint Plant,480,442,37,0.9226,0.9345,0.9868,0.8508,264,260,4,620,444,97.57
KPI-001595,2026-04-24,Afternoon,MCH-006,Paint Booth Beta,Detroit Plant,480,438,41,0.9128,0.797,0.9982,0.7262,552,551,1,403,412,187.76
KPI-001596,2026-04-24,Night,MCH-006,Paint Booth Beta,Detroit Plant,480,358,121,0.7469,0.933,0.9882,0.6886,269,265,4,558,432,229.79
KPI-001597,2026-04-23,Morning,MCH-006,Paint Booth Beta,Flint Plant,480,416,63,0.8677,0.7347,0.9289,0.5922,258,239,19,700,484,207.42
KPI-001598,2026-04-23,Afternoon,MCH-006,Paint Booth Beta,Detroit Plant,480,340,139,0.7094,0.7322,0.9578,0.4975,496,475,21,666,371,253.28
KPI-001599,2026-04-23,Night,MCH-006,Paint Booth Beta,Lansing Plant,480,456,23,0.9515,0.7733,0.9824,0.7228,353,346,7,413,457,137.96
KPI-001600,2026-04-22,Morning,MCH-006,Paint Booth Beta,Flint Plant,480,340,139,0.7102,0.9336,0.9263,0.6142,203,188,15,420,433,102.82
KPI-001601,2026-04-22,Afternoon,MCH-006,Paint Booth Beta,Flint Plant,480,434,45,0.9045,0.7999,0.9579,0.693,491,470,21,520,444,93.18
KPI-001602,2026-04-22,Night,MCH-006,Paint Booth Beta,Detroit Plant,480,376,103,0.7836,0.9185,0.9653,0.6948,285,275,10,614,568,261.98
KPI-001603,2026-04-21,Morning,MCH-006,Paint Booth Beta,Detroit Plant,480,394,85,0.8224,0.7449,0.93,0.5697,224,208,16,680,463,219.1
KPI-001604,2026-04-21,Afternoon,MCH-006,Paint Booth Beta,Lansing Plant,480,351,128,0.7331,0.9043,0.9888,0.6555,259,256,3,554,532,310.8
KPI-001605,2026-04-21,Night,MCH-006,Paint Booth Beta,Lansing Plant,480,374,105,0.7806,0.7839,0.9799,0.5996,521,510,11,533,511,259.46
KPI-001606,2026-04-20,Morning,MCH-006,Paint Booth Beta,Lansing Plant,480,437,42,0.9115,0.7939,0.9884,0.7152,339,335,4,476,369,275.39
KPI-001607,2026-04-20,Afternoon,MCH-006,Paint Booth Beta,Flint Plant,480,385,94,0.8024,0.905,0.9644,0.7003,590,568,22,466,471,289.51
KPI-001608,2026-04-20,Night,MCH-006,Paint Booth Beta,Lansing Plant,480,454,25,0.9464,0.8146,0.9639,0.7431,263,253,10,467,511,127.2
KPI-001609,2026-04-19,Morning,MCH-006,Paint Booth Beta,Detroit Plant,480,374,105,0.7809,0.8425,0.9646,0.6346,263,253,10,651,568,233.69
KPI-001610,2026-04-19,Afternoon,MCH-006,Paint Booth Beta,Lansing Plant,480,410,69,0.856,0.8917,0.9435,0.7202,421,397,24,475,411,234.01
KPI-001611,2026-04-19,Night,MCH-006,Paint Booth Beta,Flint Plant,480,392,87,0.8167,0.8776,0.9812,0.7033,569,558,11,564,359,162.76
KPI-001612,2026-04-18,Morning,MCH-006,Paint Booth Beta,Detroit Plant,480,459,20,0.9572,0.75,0.9793,0.703,341,333,8,519,504,270.69
KPI-001613,2026-04-18,Afternoon,MCH-006,Paint Booth Beta,Detroit Plant,480,418,61,0.8714,0.7386,0.9787,0.6299,252,246,6,515,307,102.22
KPI-001614,2026-04-18,Night,MCH-006,Paint Booth Beta,Lansing Plant,480,374,105,0.7802,0.7294,0.9619,0.5474,578,555,23,667,310,229.79
KPI-001615,2026-04-17,Morning,MCH-006,Paint Booth Beta,Detroit Plant,480,407,72,0.8483,0.9398,0.9225,0.7354,376,346,30,437,452,274.56
KPI-001616,2026-04-17,Afternoon,MCH-006,Paint Booth Beta,Flint Plant,480,363,116,0.7564,0.8999,0.9318,0.6343,491,457,34,567,473,226.68
KPI-001617,2026-04-17,Night,MCH-006,Paint Booth Beta,Detroit Plant,480,461,18,0.9615,0.8847,0.9788,0.8326,509,498,11,417,578,177.86
KPI-001618,2026-04-16,Morning,MCH-006,Paint Booth Beta,Detroit Plant,480,400,79,0.8351,0.9008,0.9559,0.7191,325,310,15,495,627,111.6
KPI-001619,2026-04-16,Afternoon,MCH-006,Paint Booth Beta,Flint Plant,480,430,49,0.8959,0.9676,0.991,0.8591,306,303,3,681,537,191.27
KPI-001620,2026-04-16,Night,MCH-006,Paint Booth Beta,Lansing Plant,480,408,71,0.8513,0.8192,0.9511,0.6633,489,465,24,564,412,228.46
KPI-001621,2026-04-15,Morning,MCH-006,Paint Booth Beta,Flint Plant,480,415,64,0.8658,0.8589,0.9298,0.6914,280,260,20,502,368,232.39
KPI-001622,2026-04-15,Afternoon,MCH-006,Paint Booth Beta,Flint Plant,480,394,85,0.8211,0.9136,0.9666,0.7251,424,409,15,677,382,246.92
KPI-001623,2026-04-15,Night,MCH-006,Paint Booth Beta,Flint Plant,480,348,131,0.7251,0.803,0.9406,0.5477,405,380,25,467,333,240.32
KPI-001624,2026-04-14,Morning,MCH-006,Paint Booth Beta,Detroit Plant,480,425,54,0.8861,0.8341,0.9257,0.6842,224,207,17,600,567,195.92
KPI-001625,2026-04-14,Afternoon,MCH-006,Paint Booth Beta,Detroit Plant,480,470,9,0.981,0.92,0.9564,0.8632,293,280,13,469,637,158.07
KPI-001626,2026-04-14,Night,MCH-006,Paint Booth Beta,Detroit Plant,480,343,136,0.7153,0.7646,0.9502,0.5197,585,555,30,592,445,145.58
KPI-001627,2026-04-13,Morning,MCH-006,Paint Booth Beta,Flint Plant,480,371,108,0.7738,0.7218,0.9412,0.5257,589,554,35,627,482,152.95
KPI-001628,2026-04-13,Afternoon,MCH-006,Paint Booth Beta,Lansing Plant,480,371,108,0.7736,0.9158,0.9537,0.6757,457,435,22,613,453,313.35
KPI-001629,2026-04-13,Night,MCH-006,Paint Booth Beta,Flint Plant,480,437,42,0.9118,0.8803,0.9753,0.7828,394,384,10,553,594,131.19
KPI-001630,2026-04-12,Morning,MCH-006,Paint Booth Beta,Detroit Plant,480,341,138,0.7105,0.7435,0.9674,0.511,476,460,16,429,510,114.48
KPI-001631,2026-04-12,Afternoon,MCH-006,Paint Booth Beta,Detroit Plant,480,354,125,0.7387,0.8489,0.9545,0.5986,405,386,19,657,482,144.68
